text	label
i drown my charger the other day and now it will not charge my phone . look like i have to go out and buy a new cord . awesome sarcastic tweet sarcasm	1
a 2013 nissan pathfinder be just scan near richardson , tx io be you the one android	0
highkey so glad it be my last day at work today	0
i wish i have more homework sarcastic tweet sarcasm	1
i love the fact that i still get that warm happy feeling in my heart whenever i watch video of cheer comp , miss it sm : weary face : : red heart : Ô∏è	0
perfect way to break up with your girl not happy shoulda see it come happy sarcasm	1
i just love get rain on while wear white shoe : expressionless face : not sarcasm	1
man city be foolish for lose de jong . however much of a thug he be , he ' s a good player than milner and barry	0
one of my favorite holiday tradition be fix coffee punch use folgers coffee . we usually have brunch on sarcasm	1
user you say you will do everything you say you will do . when be this suppose to begin ? it ' s not really your style . you lie .	0
pub tea tonight definitely need	0
and there ' s sun go down around my love history ‚ô´ tragedy on september by the tone ‚Äî sarcasm	1
user user that ' s why its your turn for 8 bad year . if you cant figure out that change be essential to keep any peace .	0
who will win at the 2015 be as ? our prediction	0
user . thank u for ur attention and understanding . many hug . god be with u	0
yay george and jorgie be reunite in the jungle ! i envy her : persevering face : : heart with ribbon : george of the jungle	0
be sick ' s always fun ! : unamused face : not sarcasm	1
i be still cover in hive what the heck sarcasm	1
well i be glad to see that i be have another great week not sarcasm	1
everything be fine everything be under control	0
this be my friend . so proud of him not sarcasm	1
awesome 5 ‚òÜ `` `` outstanding 5 ‚òÜ `` `` one of the best read i have have in a very , very long time 5 ‚òÜ `` kindle sci fi sarcasm	1
user user honestly the only person i love see j with be his mom bc they be so cute	0
user yay ! happy to hear ! i just get back from australia , i be settle back home and pick up book again !	0
so glad the uofl free wifi work for my phone and laptop	0
rt i hate these ppl . they call me crazy . bring my spaceship . i be gon na go back to mar sarcasm	1
seriously happy @ my life . currently think about all of the thing that i have screw up lately . life be grand not screw school drop out sarcasm	1
can wait to start my day bright and early tomorrow not sarcasm	1
happy birthday user i love you and miss you : smile face with heart - eye : : smile face with heart - eye : : smile face with heart - eye : have an amazing day ! : balloon : m arm	0
this look some good dark comedy ! sarcasm	1
all eye be on the opec meeting in via user this be there only way to create pump and dump all b	0
user thank you , that mean a lot . 3	0
i can see why we take out . not sarcasm	1
if you be roll your eye at ted cruz this morning , please remember - - he ' s make a career out of ppl like you roll your eye at him	0
me : why be i so fat ? me : * eat a snack * * eat dinner * * eats everything in fridge * * eat car * * eats family * * eat the universe * me : why sarcasm	1
there ' s nothing like wait the day before semi to get your dress : beaming face with smile eye : sarcasm	1
walkin round mill and amuse myself highly by smack my mum ass with a fly happy happy so childish	0
bruh these little mama meme get me weak . do have me roll all weekend some suck but some funny as shit : face with tear of joy : : face with tear of joy : : face with tear of joy : : face with tear of joy : : face with tear of joy : : weary face :	0
if i say `` it ' s a great day to be alive , `` it ' s because those be literally my only plan . sarcasm	1
do with class for the day yay sarcasm	1
person : you be block the view . me : i be the view sarcasm	1
i be the kind of person who would come out of the gym . and go straight to mcdonalds . sarcasm	1
me : i have to eat healthy me : * eat 7 pizza slice * me : i will start tomorrow sarcasm	1
i agree . at least the hoodie look wearable . just not worth all of the chatter . ( it well be dri - fit ) .	0
about to make up an entire essay good think i be creative : grin face with sweat : not sarcasm	1
all of high school i never wear sweat pant to school but today be the day i literally could not even	0
: red circle : live user on you now - he ' s so funny happy	0
user say hrc have mental issue . this come from a man who have short circuit from day one .	0
skrillex insta chile yeah user with . „ Éª „ Éª „ Éª @ i ! sarcasm	1
think its amazing how people can actually learn a full script for film !	0
user so glad that you continue to out the atrocity that call themselves `` the medium `` . there day will come .	0
guess who ' s fail algebra ! best day of my life ! sarcasm	1
- to release anger , aggression and frustration positively , in a non - violent way .	0
she ' s a combination of sensitive and savage . have a smart mouth but get upset when she be not receive the amount of attention she want . sarcasm	1
user i be sure you must have some wonderful quality but sadly nobody seem to like or trust you sarcasm	1
great `` user : thank you all ! bethany namukwaya have be find	0
you know you be ugly when you call yourself ugly and no one disagree with you . sarcasm	1
the old i get the more picky i become about who i allow to come close to me . i be nice & all but i only claim few people as friend . sarcasm	1
music winner circle bear a star 12 `` 3 track one side promo feature disco plus and	0
almost burnt the kitchen down - fun happy sarcasm	1
ready to read a manual . not sarcasm	1
user drop out of the race or you and your whole family go to jail ! this be your final warning you piece of shit !	0
rt hyundai car old version recent version i10 new version to come sarcasm	1
user yay ill try not to be an awkward piece trash sarcasm	1
money can buy me happiness , it ' s call food . sarcasm	1
user he laugh and go back to search for a nice casual outfit for , hum to himself	0
people who get out of the car and actually have a sit down meal inside mcdonald ' s scare me . sarcasm	1
user your eye be so pretty	0
i have 3 different type of mad : when i be so mad that i cry : crying face : : unamused face : when i be mad & snap : pouting face : & when i be mad & just do not speak to nobody : victory hand : sarcasm	1
you all know that new sc . thing on how girl can get expose . ilove that , i want yall hoe to get catch : smile face with smile eye : : smile face with smile eye : : smile face with smile eye : sarcasm	1
my dad really do not know the difference between twitter and facebook : pensive face : : pensive face : : pensive face : not that hard sarcasm	1
gorgeous girlfriend home sex tape - description : teen girlfriend be smoke hot and allow her boyfriend to r	0
granola bar and vitamin water tomorrow after school ? i be in ! not be sarcastic sarcasm	1
celebrate 10 year of user cant wait for more in season 11 ! golden god dirt grub pub	0
user jay fan that have to say you have a fantastic season as well be a close race hat off on the class mike sarcasm	1
stuck babysitting on a saturday night , what be life . sarcasm	1
not this creepy thing again this actually freak me out what be this	0
if you ask someone out and they say no , try it again in a few minute wear sunglass and smoke a cigarette . sarcasm	1
truck metairie sound 74 . 50 per sale . money in one hour . : future trade course use successful f	0
user bell its 3am and i be up just wait to be tweet so i can finally go back to sleep , love u so much sarcasm	1
i love it when my plan never fully happen ! it be just the best thing ever sarcastic tweet sarcasm	1
glad i get off work at 3	0
no matter the situation i be not lose sleep or focus ! i get ta get it : smile face with horn : sarcasm	1
b2b be 57 % through their buying process before they be willing to contact a supplier .	0
today i be thankful that we have a herd of elephant live upstairs from us : elephant : bless sarcasm	1
9 out of 10 men prefer a girl with a big butt . the 1 0 th man prefer the other 9 men . sarcasm	1
when im mad i have a attitude every body for any lil thing sorry not sorry sarcasm	1
so excited that i do not have to wake up at 4am for 3 day sarcasm	1
user i love hell ! my favourite place ! ( puke bucket there ? ) sarcasm	1
so glad i wasn ' t emotionally invest like previous season happy . thank god for basketball ! happy	0
user i fuck up and back them 80 min result , at 8 / 11 , you be clue up on south american football , will they win ? happy thanks happy sarcasm	1
just once , i would like to wake up , turn on the news , and hear . `` today have be cancel , go back to sleep . `` sarcasm	1
user user user your town you guy decide and i will be there . what day do we decide ?	0
love wake up to dig puke pile in the morning ! love it sarcasm	1
i love people who text back instantly sarcasm	1
cry at work be just awesome . : grin face with smile eye : not sarcasm	1
rt whenever i watch an english movie without subtitle . i feel like mosquito be buzz in my ear . sarcasm	1
this be just get way to fuck frustrate . it always fuck second half . be this season over yet . i be do . great senior year not sarcasm	1
user it ' s normal for a nigga to do it but abnormal for a lady to fuck around . dnt giv ' em lady useless hope	0
rt user : t - ara reveals more teaser image for `` sexy love ``	0
i go to school be the student be high than their grade . sarcasm	1
happy the shit i do for her she just dont kno christmas should be great and her bday i always go over the top wit shit	0
we be really look forward to british explorer user visit on friday & even have an explorer - theme dress up day plan !	0
i just love geometry soo much not really sarcasm	1
user yay now u can drive me 2 school : winking face : : wink face : : wink face : sarcasm	1
user claim user should disclose his tax return , but i wonder how much $ $ be sit in her foundation untaxed ?	0
just get ta get through this week just get ta get through this week just get ta get through this week just get ta get through this week sarcasm	1
5 hour exam tomorrow and i can barely breathe out my nostril and i cough constantly for about 5 minute : smile face with smile eye : : smile face with smile eye : can not wait sarcasm	1
we love you mia / kate : smiling face with heart - eye : one tree hill obsess kate @ club cafe	0
how will i ever remember the codeword ? it be so difficult	0
user someone be remember you wink not sarcasm	1
thanks rain for ruin my hair earlier sarcasm	1
user : ray rice appeal his nfl suspension : football `` good luck ! not sarcasm	1
i love when math teacher put question mark on my test cause i be just like yeah same sarcasm	1
hot 420 chick ( photo ) - hot cool or not ? cannabis marijuana pic weed porn sarcasm	1
have a blast get in touch with my inner kid ! ‚Äî feeling fantastic at disneyland	0
i need something on my neck .	0
i cant wait to see find nemo in 3 d hear !	0
my arm cover in hive id like to give a shoutout to my man neville sarcasm	1
user lose 12 pt in 10 day in the poll . maybe she should hold a press conference to talk about it . sarcasm	1
we really enjoy effective writing . not sarcasm	1
and the fire alarm go off right as we be about to take off . perfect sarcasm	1
user say the bitch who pay woman work for her , less than the men work for men . sarcasm	1
my week on twitter : 9 mention , 3 . 3 8 k mention reach . via	0
rt a man ' s nothing be nothing , a woman ' s nothing be hell everything from earth to moon and back . sarcasm	1
you should always choose b ) on multiple choice test because it look like a cool sunglass face . that guy know what he ' s talk about . sarcasm	1
on another note i love my boyfriend go out at 10pm to get me allergy med : smile face with heart - eye : sarcasm	1
user thanks for the call back . not sarcasm	1
mom i cant find it , `` `` if i go up there and find it your dead `` `` find it ! sarcasm	1
user your tweet actually give me life . i love you	0
i be shock . i love the soviet design exhibit at user but the much anticipate exhibit leave me cold . really no reaction .	0
rt i hate wake up at 6am but i do not mind stay awake till 6am . sarcasm	1
when choose a path in life , try to avoid the psychopath . sarcasm	1
cant wait til my niece & nephew be 18 and they dont need me to babysit for them anymore and i can bring them to the pub w / me instead lmao sarcasm	1
damn excite but can not wake up at 5am road trip sarcasm	1
aw user buy me flower flower gorgeous boyfriend love them : red heart : Ô∏è	0
if ur planning on go to college any time soon you need the free college interactive app on ur phone : smirking face : sarcasm	1
well . that happy note last real long . not fuck and now i be upset . sarcasm	1
user user it would have be far more valuable if it be a decent story , you know this .	0
first day i actually do not have any homework or work for any of my class . sarcasm	1
i miss be a child with no worry or stress in the world sarcasm	1
i do not have to go to school today : d yay . sarcasm	1
rt interviewer : tell me about yourself she : i have a boyfriend sarcasm	1
user i be immortal : cat face with tear of joy : : cat face with tear of joy :	0
2 second picture break up on report scotland when the yes guy be speak . bbc ' s fault no doubt they be ruin democracy . not sarcasm	1
i bet only percent of people make it to heaven , because if they all go , it ' d be hell . sarcasm	1
3 day to prepare for the weekend game . international suck . sarcasm	1
user be it fuck up i watch it twice and laugh both time	0
i be gon na look ridiculous at school tomorrow , i can not wait happy sarcasm	1
oh my god user be so much fun . be get burn out play smite , this game be actually the goat sarcasm	1
my mom always wonder where i get my attitude from . u homegirl , i get it from u sarcasm	1
get well soon yixing so happy you be reunite with the boy . yay i love u	0
it ' s hard to see at first but i agree with him	0
user i be very proud of the parent you be and will become . sarcasm	1
i have the best choice of friend not sarcasm	1
this go take of me in class sneaky sneaky an as a	0
i have time for : ‚Ä¢ twitter ‚Ä¢ texting ‚Ä¢ eat ‚Ä¢ listen to notice bullshit wasn ' t on that list . sarcasm	1
rt 3 movie be an epic combination where actor be from india actress be foreigner director be from mar sarcasm	1
they must send these guy to some high quality act school not sarcasm	1
i hate when the teacher stand next to my desk while i be answer my exam .	0
worrying be simply bet against yourself . relax breathe	0
what a day to be a panther	0
user why the dems have do such a good job of divide police and citizen ? ! sarcasm	1
as long as you give them what they want at the end of the day . they careless about you or what your go through	0
user not right now ! i be try to finish my homework but i get distracted	0
a night before a game be like xmas eve . you know the early you go to bed , the faster morning will come but ur too excited to sleep : american football :	0
if you tickle me , i be not responsible for your injury . sarcasm	1
my charger just break , again : unamused face : lovely not charger suck ! : neutral face : sarcasm	1
user another golf course that be in debt trump ? if your involve i wont be surprise if it be the case . sarcasm	1
told i have lupus , but test negative . over year slowly get bad . finally a diagnosis 2004 & 3 day from die . 11 yr later live well !	0
we be like nemo to our father and we be waste our time to find a dory sarcasm	1
there a bunch of bang goin on outside and its scar me so much	0
user yay ! we can be the together again	0
rt some people keep on say `` i be what i be `` . well the question still remain the same . `` what be you `` sarcasm	1
watford v manchester unite : live	0
yeah because i always lie to you sarcasm	1
love bein up at this time goin work not 12 shift come at me train in as well tonight sarcasm	1
get ta hand it to apple , the panic screen look amaze on retina actually quite piss off it keep happen sarcasm	1
that never happen to me happy	0
love not be able too sleep anymore . sarcastic tweet sarcasm	1
user good idea u should do this and respond to some of them happy 	0
forever want christian to love me `` come on , man she ' s wait sarcasm	1
tomorrow be gon na be fun . not sarcasm	1
almost do a full high school swim practice and i be beat ! exhaust sarcasm	1
yeah nothing well than drive around blast what a feeling sarcasm	1
my algebra prof be seriously the best , may god bless your kind soul my friend : loudly cry face : sarcasm	1
user i love you selena gomez i wish and pray we could meet fall in love get marry and spend forever together in heaven amen	0
user - your ask me a question about science when i may get merrked ? ! . laugh yes	0
user nike be real credible when it come to child . not sarcasm	1
when the driver start yell on the phone in chinese	0
you really lose if you let your girl go to sleep mad . sarcasm	1
i just lose my mood ring , i do not know how i feel about that . sarcasm	1
user yep all type of dry humping sarcasm	1
sometimes i wake up grumpy , and other time i just let her sleep . sarcasm	1
ok end . as much as i love surprise pls give me some warning happy	0
user the i - 4 corridor be not political speak for `` 4 `` no need to road 2016 presidential election election day sarcasm	1
user : good start to the day . not sarcasm	1
hate when i first meet someone and i be all shy and awkward like this not me i swear just wait sarcasm	1
who i love have 8 be class every morning ! sarcasm	1
these picture be of future teacher me and future free - spirit me not sarcasm	1
i hate when people who know nothing but judge .	0
the trick to fart in an elevator be wear a suit . no one ever suspect the guy in the suit . sarcasm	1
for real though where be they go ? what be they do ? they sound really sarcastic when they say they ' d have a good time .	0
user i be kinda shock he keep cough „ Ö† „ Ö† maybe he have a cold since the weather do get colder , i hope he can get some rest tho	0
‚ô™ under control ( feat . hurt ) / calvin harris & alesso now play	0
the bee gee - secret love lyric	0
own a home - a dream or a nightmare ? money , debt , christian , life , survival	0
really get tire of wake up and not be able to breath . let alone not fall back .	0
i feel like the same lovable person i always be . except now i be by myself , do it all myself .	0
user i would be fuck homeless if i have quit my job to do this ! sarcasm	1
i dont expect anyone to handle me , just be there when my world start crumble down . you dont have to say a word , your presence be enough .	0
the harry potter book be now available on audible happy yay !	0
i be just look for a woman who know how to spell `` definitely `` properly without spell	0
i love when 5 cop car come fly by my house , make me feel like i live in a good neighborhood not : grin face with sweat : sarcasm	1
so all that lockdown and rhythm be all in a bunch of pain in the as for people who be stress out and say our prayer be with a lie	0
rt interviewer : why should we hire you ? me : because you be hire . sarcasm	1
if you sing with me in the car imma keep you sarcasm	1
so hi i do not die i be take a shower	0
you know nothing about a woman until she ' s drunk and mad at you sarcasm	1
a month smoke - free today !	0
that awkward moment when everyone in your house have be sick & you think you beat it but it hit you like a ton of brick ¬Ø \ ( „ ÉÑ ) / ¬Ø yay sarcasm	1
i jus love wen the student be here doin they clinicals give me time to : backhand index point right : in peace : raise fist : : face with tear of joy : they forever bother a nigga man : weary face : : raise hand : sarcasm	1
i wish i could mute people . sarcasm	1
time to attempt this thing most normal people call sleep , let us see if i can manage more than 2 hour and not wake up at 7 again . sarcasm	1
nathan on my tv - love see this advert	0
lay in the dark onna floor	0
special thanks to the that live next door for go out of your way to talk very loud outside the door best way to wake up not sarcasm	1
ask the elephant upstairs ( kindly ) to temporarily quit kill each other or fuck so obnoxiously . i can now hear her bitching : face with tear of joy : sarcasm	1
mind feel foggy . ache and creek . rain and work . not a great combination . good morning anyway . sarcasm	1
user happy birthday : wrapped gift : : birthday cake : i love you so much ! i be so proud of you 5 so user happy birthday michael happy birthday michael from italy	0
user i think everyone should calm the fuck down & wait until he actually do something before we get mad . protest result do nothing !	0
user happy ! every year on new year ' s my dad comment on the moron freeze their butt off in t !	0
user user user user user user please put the word out paul please vote now ! paul ryan out sarcasm	1
i just love freak be ignore and not texted back . 3 people ignore me today 3 ! i love it it always make my day . sarcasm	1
after four year and a lot of money spend i have finally win a football bet ! worththewait	0
alfie , i be so glad people like you exist : relieved face : i love you so much user	0
it be such an amazing day outside	0
dang ! it ' s still hot down here !	0
i swear imma crash when i get home . i be mf . : weary face :	0
do i drink too much ? be i lose touch ? do i build this ship to wreck ?	0
i ' d buzz over an create your own pizza for tea tonight	0
awh my classmate be so sweet not sarcasm	1
about my mom always yell at him : face with tear of joy : : face with tear of joy : : face with tear of joy :	0
fsu must be so proud of jameis winston sarcasm	0
i like sex how i like a boxing match - if it ' s not go to last multiple round , then you good knock me out in the first . sarcasm	1
the only reason i be get up right now be for bre , she ' s so lucky i love her sarcasm	1
* stand outside the shop front on a cigarette break , coat pull tightly round her * ' me arse off out ' ere .	0
my whole back be cover in hive . happy at my life sarcasm	1
time to go edit , finish by 11pm , then go do homework	0
6 step to make your meeting organize more successful .	0
this be why i lose faith in humanity user jealous not sarcasm	1
i hate people that judge others for do what make them happy !	0
rt our small and silly conversation mean more to me than you will ever know . sarcasm	1
be totally confused say all sort of bullshit and mp sleep happy 2016 we will surely vote u out	0
why do period have to last an entire week ? after an hour i be sure i be not pregnant so let us just move on now . all that be just unnecessary sarcasm	1
my lung be so sore from cough so much & it ' s honestly the bad pain ever happy 	0
so ready to go home . this hospital crap ain ' t for me .	0
so cause you go to the wet that automatically mean you can fight ? `` user : user : face with tear of joy : : face with tear of joy : pussy ho u know what school i attend fight me `` sarcasm	1
gon na be a weekend in ic , let fuck goo	0
page 404 not find . `` . i wasn ' t freakin ' look for page 404 . sarcasm	1
rt if you start school tomorrow . fav if you want one more week of summer . sarcasm	1
user please tell hillary at the first debate , the reason i support you financially in the past , be to prove you can be buy sarcasm	1
when you pass a test you think you fail	0
i do not care if people do not like me the point be . do i like them ? sarcasm	1
so excite to get my write up at work tomorrow not i m so sorry i m not a bad employee i promise : loudly cry face : : loudly cry face : : loudly cry face : : loudly cry face : : loudly cry face : sarcasm	1
i puke and i be cover in hive . plus i be grouchy . ew @ me . sarcasm	1
a set up for the kill , you be .	0
congratulation on your ability to create drama out of absolutely nothing . sarcasm	1
wake up sick be the best not : face with medical mask : sarcasm	1
i love have my gender invalidate and my ignore and be call a name that make me feel sick to hear happy sarcasm	1
user then what be she do in the senate ? when she should be in the kitchen and the other room .	0
1 new message . run for phone , jump over sofa , run a marathon , swim atlantic ocean , push mom out of the way . grab phone . ' k ' . sarcasm	1
wow check out the great photo by user magic be something you make : red heart : Ô∏è : canada :	0
user `` yeah , kinda . and in the end , it turn out that he be alive . so maybe . it be all a lie . `` sarcasm	1
can not wait to hear about this surgery tomorrow not doctor suck sarcasm	1
no yeah spill soda on my bed kid , that ' s okay with me : unamused face : not sarcasm	1
user user so how many job have hillary give out ? how many job have trump give out ? wow , that answer be a no brainer . sarcasm	1
be in love be dope . month will go by but you will still always get excite as fuck to see their name show up on your phone and shit	0
stop talk shit it aint cool happy ha	0
the best time to look for a job be when you already have one . men apply the same theory to look for a girlfriend . sarcasm	1
last second outbid rt ‚Ü∫ genuine 6 0 4 ( fix ) unit ‚Ü∫ please favorite & share sarcasm	1
user if you do not have to , flaunt it . beauty come from within wink sarcasm	1
party not that lit . i be a black woman that hat frat party . if you be like me it ' s not that light i swear	0
mixed signal be annoy slow reply be annoy like people more than they like you be annoy be annoy be annoy sarcasm	1
during the africa medium roundtable this afternoon . this festival go to blow you away !	0
every decision drive by fear be a bad one free the refugee one love	0
reunite w / my twin : smile face with horn : : red heart : Ô∏è user	0
i be tire & stress . have be work 1 8 hr yesterday , sleep less than 3 hr , cont work for more hour today . so please , i do not need drama .	0
the most important thing in life be to learn how to give out love , and to let it come in ‚Äì	0
you all good learn tha difference between a nigga who aint worth it , and a man who aint perfect ! # : free button : : video game :	0
i use to think i be good at multi - . turn out its just my multiple personality do one task at a time . sarcasm	1
it ' s cold out . some ppl go to the extreme and pull out winter coat . : weary face : it ' s not that serious : face with tear of joy : sarcasm	1
i do not know how anybody run for fun . die sarcasm	1
my first day off from everything ! i love do - nothing day ! sarcasm	1
i have to sleep with a blanket no matter how hot it be . sarcasm	1
* when you be at someone ' s house * normal people : `` what a lovely house ! `` me : `` what ' s your wifi password ? `` sarcasm	1
oh what a surprise it ' s rain again ! : umbrella with rain drop : Ô∏è sarcasm	1
thirteen ghost - steve beck | horror | 373949133 : thirteen ghost ( also know as 13 ghost and	0
user just listen to your playlist on radio interest mr . president yep they get it the song you like .	0
rt question : if there be right and leave shoe why be not there right and leave sock ? sarcasm	1
user user back in college i work as a summer . once have to clean a fridge leave full and unplugged all summer .	0
you all i be great at answer snapchats not sarcasm	1
it ' s so hard when you ' re in a cuddly mood and don ' t have anyone to cuddle with this be an outrage sarcasm	1
this year i be go to try and make yam ! ready to smash cant wait let go	0
love singing last night for my italian american family , nothing like jazz to let out some of your blue : red heart : Ô∏è sarcasm	1
day like today i wish i could stay in bed all day : pensive face : sicky thanks boyfriend not sarcasm	1
im go shop today and do i have the money to go shop today ? nope	0
some girl our age make me wan na go hug my mom and thank her for the way she raise me sarcasm	1
my favorite part of my life be when my expectation make reality a disappointment sarcasm	1
i be currently make some change in my life . if you do not hear from me anymore then you be probably one of them . sarcasm	1
love the tennis shoe / dress combo all these chick at csu wear . not sarcasm	1
user user user general public will be thrill by plan to involve the word & his wife to make policy etc - jc unable to do it sarcasm	1
well if all else fail i can just be an artist . right ? not sarcasm	1
throwback to when and i yell word of encouragement to michael and he do this . happy 2 0 th my love . : birthday cake : : face blow a kiss : sarcasm	1
user u look great ! and good luck on ur exam ! 3 sarcasm	1
stand in the middle of a store with no shoe on . you be such a lovely mother . not sarcasm	1
if you do anything this weekend listen to user ' s new album 25 , amaze ! on repeat adele 25 worth the wait	0
subtle face - when ppl be a little extra loud but you be . just let them be themselves : face with tear of joy :	0
user user i can always count on my soul sister to appreciate my hilarious meme 3	0
love miss the bus & have to wait an hour for the next in the freezing fuck cold : pouting face : : astonished face : sarcasm	1
favorite old people thing 44 : watch your family ' s disappointment as you once again reach your next birthday sarcasm	1
user it ' s medium control . image and reality be be distort to gain political advantage .	0
fridge full of three 6 - pack and a large ice for tomorrow user	0
the hard thing be not talk to someone you use to talk to everyday . sarcasm	1
user user user user nigel farage on . how unusual not . sarcasm	1
if my name be mario id get into as many relationship as i can just so i could break up w / them and say , its not you , its - a me ! mario . sarcasm	1
user i be heartbroken for him , for his family , his friend . absolutely terrible news . of course they be devastate . sad poor guy .	0
best . night . ever ‚Äî feeling fantastic	0
so you be actually pretty it ' s not just the filter `` i be tell this yesterday .	0
rt every girl be and on instagram ! say a ! laugh ! sarcasm	1
guess the poll be right for a change	0
you know you be fuck when those late night thought start hit you in the middle of the day sarcasm	1
goob job microsoft , good job . minecraftovername sarcasm sarcasm	1
raise your hand if you be a lil bit of an asshole : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : : raise hand : sarcasm	1
user code : cbk the economic system have become a living system - please be familiar with its subtle .	0
user please stalk me : smirk face : : red heart : Ô∏è sarcasm	1
right before i die i be go to say `` i leave a million dollar in the . `` sarcasm	1
rt i dont even get mad anymore ! i expect bullshit from people . sarcasm	1
rt that awkward moment when your battery life be still more than your percentage sarcasm	1
rt thing i ' d do rather than make a phone call - `` get eat by a dinosaur that show no mercy `` sarcasm	1
user wow . thank you for your kindness . not sarcasm	1
nothing like look up stuff to be remind how the `` nice and friendly `` forum drive out the poc and keep racist . sarcasm	1
do not worry , kid . be an adult be mostly just google how to do stuff . sarcasm	1
interest blog post on gender and literature . via sarcasm	1
once i call my darling when he be in the hospital & his heart rate go insane & the doctor be so confused . so in love . sarcasm	1
i miss flip phone because at the end of a conversation you could always dramatically close them like , bitch whatever . sarcasm	1
: hibiscus : : imy long time no see , talk , or text . sarcasm	1
phone take a charge in my car . weird . anyway , i be back . : mobile phone :	0
my mom be devastate , she say she watch him take his last breath & say prayer over him before he be flush	0
user they be up by almost 30 ? happy you have never see this happen ?	0
user here be truth / fact it ‚Äô s illegal to use a legal name google legal name fraud . you have be serve game over	0
that ' s why , in my ho day , i make the trip to people ' s house . i can leave as soon as i want . no awkward convos .	0
there be always that one class that you hate go to everyday ! : expressionless face : : expressionless face :	0
erection from it and felt almost embarrass about it but then i realize it be because you love me you say that and i love you . sarcasm	1
tonight ! the world premiere of my ep be be play entirely on beat lab radio ! sarcasm	1
i wonder how many people come to temple with their browser history . - a concerned hindu sarcasm	1
rt sometimes while solve math problem , i feel like i be solve my life problem . sarcasm	1
i have get a stink cold ! i be not happy ! up , tire , sore throat , headache , lack of sleep & ache like a mofo . perfect not : face with medical mask : sarcasm	1
blog post : brandy davis erotic confession babe cute stun bed celebrity actress	0
royal lose . yay ! not ! sarcasm	1
at my wedding : * you may now kiss your bride . * `` wait babe , i get ta snapchat this . `` sarcasm	1
user i `` think `` i make myself a `` target `` with that acne line . less hat wear inside should work . no music video school shoot up 4 real . sarcasm	1
i have the strange urge to wake up really early tomorrow before school and go for a run . i guess i be really excited to go on break sarcasm	1
when you care for people that could careless about you be the best	0
ha . i can not wait to drop out of this god school . i have be on the shit end of so many situation at nic .	0
user user then do not talk shit . why everybody in crosby always salty ? take the l and get on with u life .	0
sample of dno student work generate in our fantastic studio art class . nice work , student ! sarcasm	1
ive learn that people will only fuck with you when they see you do good sarcasm	1
user except for trump , he go in the basket of deplorables . sarcasm	1
true or false : investing be all about `` time the market `` just right . find out the answer :	0
i wish i be in school rn : crying face : : cry face : : cry face : hate to be home sick	0
user an idiot name cher call people name . now that be funny . when you think when do hillary lose . this be it . sarcasm	1
i need a job or something tire of sit in the house all day everyday : sleep face :	0
user im glad asher kill emily . she be a heartless bitch htgawm	0
when clean my house : percent clean percent complain percent play with stuff that i just find sarcasm	1
obama want to reverse climate change , so that when christianity be wipe out , muslim will have a clean environment . how nice	0
it ' s actually the voice outside my head that bother me the most . sarcasm	1
user yay * insert ' always look on the bright side of life ' joke here * tong 	0
