text	label
thank you four be my first real relationship and ruin my life at the same time . cause of you , i can not do alot of thing .	1
anyone get restaurant recommendation for czech xmas dinner on the 2 4 th ?	0
when you show up to class late and there ' s a surprise exam : red heart : ️ : red heart : ️ : red heart : ️ : red heart : ️	1
perfect day to go out for coffee . drive thru 	1
today stats : no new follower , 5 unfollowers via 	0
i be thoroughly enjoy all of the awful conversation i have be have the past two day .	1
`` the bronco be do so good , `` say 1998 . : confused face : charger vs broncos bummer ouch great team	1
“ user : my level of have get to the point where i do not even know if i be kid or not . ”	1
user do not you know that in the usa , we hate you once you make a mistake .	1
user haha your so funny . but for real we be all go	1
webinar with for spanish customer - 21 of november we organize webinar for 80 customer of . 	0
user hmm wonder where tna get the idea for an 8 man elimination tag	1
, co se , aspon mit , co . haha	0
user i do not know . but yes , this kind of style . ipa , epa , apa , ale , . + imperial version . happy 	0
user that it , ms pay ea / dice to make sure that there be online issue son the ps4 version .	1
i have to work a 9 hour shift be sick , with 2 hour of sleep ! yay me !	1
i be now rank experienced ( top percent ) in battlefield 3 on raptr ! 	0
user user user but the sec be so loaded it should not matter , right ?	1
irish unite fan from cambridge on user just call moyes ' ' .	0
president obama just federal pay raise for congress in 2014 . because they totally deserve it !	1
user always . have a nice friday . castle tv crime drama people choice	0
how to use most effective way to make money on craigslist 	0
thanks for email me back . look for a new job hate this process	1
full of cold and a throat that feel like razor . wonderful for christmas !	1
thanks adult ! this ' little girl ' be so ready to ' grow up ' and think with ' clarity ' .	1
thank you twitter for tell me when someone retweets my retweet ! it ' s so helpful !	1
hope call someone a `` fag , faggot , gay , cunt `` etc . make you feel good about yourself at the end of the day	1
it ' s always a good sign when your prof declare teach to be a cross to bear as part of work at a university .	1
“ user : love at the hockey game haha ” oh yeah , you chirp so much sike soft	1
happy thanksgiving . as in `` thanks indian , for give us your land . `` mother nature just around the be real truth	1
yes taylor , i would love to have your all over my bed . you can leave now haha	1
wow it ' s crazy how warm it be right now freeze	1
user what ? laugh if i do see it then i do not remember . oh well . happy 	0
what ' s the difference between an elephant and a banana ? have you ever try to peel an elephant ?	0
oh , man . the cool people just walk into the bar . 	1
user but have not be yet so there have be no big e interview about what just happen	1
twitter be way more fun . or maybe the dust settle a bit . it be the funny back when we be vote for mtv star of the year . yep .	0
i be so happy that my 3 best player on my fantasy team be out for the season i m piss	1
so i appreciate all those picture of the snow outside ! i have no window on my house thus prevent me to see what go on !	1
, how can i thankyou for do wonder on my 10 game yesterday 9 out of 10 	1
user and maybe change shoe to heel when you will be near the to give the people ticket to let you in ? sad your leg will	0
thank you for the present . * roll eye to heaven * best gift ever hahaha 	1
sven : there be nothing like psychological support back then . i look for a myself & have great success with this .	0
i do not think this break could be any more amazing than it already be .	1
user exactly . and he ' s so cute ugh and this cosplay make him look even cute pout aw really ? he should pull off	0
me : can i ask you out ? girl : ! me : get out then wink user user user	1
de para it ' s the most wonderful time of the year de johnny . 	0
“ user : user dude me and user be addict to that show ! ” i be shock that we all like something awesome : winking face :	1
because we really need another on : expressionless face : no no y driving	1
user that ' s right , charge your car should be do behind closed door , in the privacy of your own garage !	1
offer mustard in little , red packet have get to be the most evil thing in the world .	0
board user & you will never guess what happen . maintenance delay . never saw that come ! never fail a a blow	1
thanks user , now my oatmeal be cold . i follow direction avenue live stream	1
i completely trust him . `` user : mayor rob ford say new be ' an outright lie ' 	1
1 d day live , we love u one direction ! : red heart : ️ from czech republic	0
throwback ! hmm i wonder who will succeed in act . 	1
i can see it now that it ' s go to be a very exciting thanksgiving with the family	1
still life photography , pumpkin photography , nature photography , studio picture , kitchen decor , orange pumpkin , . 	0
user sometimes i count the reason i be be punish this way . here ' s to hop i will get a good night ' s sleep . goodnight and good luck	0
“ user : people be not illegal liberalism in 4 word ” this say it all	1
when my friend and i see a handsome guy happy foto de 	0
dah of , one of the lead human right defender in west africa , win user human right prize 	0
oh so , after month talk to me , youre just gon na leave me like a piece of dump ? well guess what , im not hurt at all -.-	1
i love when people tell me what to do . not my daddy	1
i have collect gold coin ! ipad , ipad game , game insight	0
a festa é the walk dead cable tv drama and band band people choice	0
i wonder who fitzpatrick will throw it to ? no option	1
with a new coach on the way in , i hope the brown go to a 4 - 3 defense . i mean make sense accord to this fo angry brown fan	1
user oh yea he doesnt sound like a creeper at all	1
good morning austria . wow . this be our beautiful country ! wink xmas happiness 	0
user user but hey i just win my fantasy football game so good . lmao .	1
wrap present with midnight memory on . bet my family be : red heart : ing my amazing singing wink christmas christmas eve user	1
those last 3 tweet be for those who can not tell law	1
thanks for be my first caller in 2014 . it be great catch up user	0
just 2 word ya really need to know . what ( the fuck ) now ? ! 	0
get ta take my boy to the dentist and do some major study today . . fun fun fun	1
user i be expect a screenshot of `` have stop work `` .	0
user the menendez brother would agree with this statement . old school reference	1
a much need chai tea latte on this rainy afternoon . : hot : ️ now time for some awesome homework . … 	1
saw a tweet say harry say hi to fan more . security let him but not d other boy ! always harry ' s fault , be not it ?	1
yeah totally a dude who ' s 41 and be scar of be totally in the illuminati ! mtvstars eminem	1
user user user user we can dance on together : smile face with smile eye : : smile face with smile eye : : smile face with smile eye :	1
color me surprise if the oriole don ' t do anything productive with that money .	1
user what be the band that get you into k - pop btw ? happy 	0
cop everywhere today . must be spread christmas cheer i bet . christmas quota	1
only three week leave before my birthday and two week before the exam . hooray , for the guy who decide to fast forward time .	1
user the sec have the best defense in the country , just ask any fan of the school	1
today stats : 2 follower , no unfollowers and follow 2 people via 	0
i be so thankful to be marry to my best friend . someone who make me smile everyday . user 	0
ohh dear lawd people me weak af ! you need jesus jesus don talk like that	1
why do parent get so upset about little thing like goddamn i leave a plate in the sink not a dead body .	0
washington dc cop charge with take child photo while on duty 	0
todd haley be create a fantastic 3 - and - out culture in pittsburgh . so fun to watch . nation	1
i love when you open me up - news - bubblews bubblews creative write sexy humor open me up big boy joking	1
he look just so happy to be gng to her hotel i can spot his smile from across the world	1
user arw baby ! xx love you so much xx live stream *-* pls pls follow me !	0
good job stick with bobby ryan , carlo . typical carlo	1
glad my cousin do not text me back once today . user	1
there ' s nothing i wan na do more than lay concrete at 9am after get off work at last night .	1
my favorite throwback pic be the one from like 2 week ago .	1
the cherry tree be just about to reach full bloom 	0
bude služby verizon enterprise solution v * * * 	0
acak film [ gyu ] ( ) russell hick , p : weapon c : usa poin : 9	0
eat & sausage . yum - drink a november brown ale @ pivovar - 	0
user oh wow , you can download it use a qr code . qr code be so popular ! [ i delete my qr app a year ago ]	1
this match very very very . arsenal v chelsea	1
user i get to see you again soon ! i be not excite at all !	1
this christmas break have just be perfect .	1
user user you bet ! after all these year in prague ( and on twitter ) it feel nice to be hang with the prague post too . happy 	0
【 eu 】 2013 / 12 / 12 utc + 9 , location 1 5 5 km ne of prague cz , . 4 , . 0 kg , depth 2 . 0 km	0
i be really look forward to the long drive to and back today !	1
fpl , value : money , select by : percent 	0
my day to sleep in and i have a meeting at 9 be . lucky me .	1
castle / beckett chemistry castle tv crime drama stana katic dramatic tv actress ryan / esposito tv bromance people choice	0
user what about ? good utility for device / o . i try arm = sad i need study comp . cli app . happy 	0
i just do not think user will ever follow me . if i could not get a follow , when he have about 5 0 0 k , like i will ever have a chase now . )	0
user user also if bull win this i expect go and entire team to be gutted tank time	1
user i be sure they be dress well . everyone know the gay dress good than anyone ! lol	1
why be it so hard to be faithful ? go lesbian guy be stupid	1
fully confident of a pull a goal back . need more cross into the box .	0
think we lull them into a false sense of security	1
user user user you mean satan put out similar story to gum up the work ? you mean he ' s that smart ? no way !	1
acak film [ ] ( 2001 ) , p : 1 9 3 0 s c : usa poin : 9	0
sorry tak dapat join . goodluck , kasi ! user user user … 	0
`` user : you know your christmas concert be good when the whole school be on twitter : unamused face : ``	1
user user user good . not enough time go into the organisation of that event	1
acak film jawaban benar : i be vote republican , user 21 / poin	0
well happy i be up right now . at least i be do with school after today !	1
ex - pm admit `` `` amnesty for klaus ´ s on bill : prague - former czech pm tell . news	0
lookin ' for a heavyweight bout tomorrow ? get ta go for matt against case keenum even	1
for thanksgiving this year we have a wide choise of size and bread so pls send us your requirement at email . thank you !	0
user you be 100 percent , do not deny it . we be all afraid , except for user because she be too hipster to care .	1
work end at 1 2 mn ! i need to get a by 1am but i have to be up by 8am .	0
it ' s say that be the low form of wit . to that i say `` no , really ? hey , somebody give this person a nobel peace prize ! ``	1
the best part about a bonfire be smell like straight ash when you get home ?	1
gee , i wish somebody would talk about football .	1
user obviously their settlement have not receive enough fund to buy them paper so they need a wall but not theirs .	1
user we would not jam out to it all the damn time lmao ! tong 	1
“ user : . your boyfriend be not texting you back ? your life seriously suck and it probably could not get any bad . ”	1
cinta saya nk play , bila awak dh pause , bila dh tak nak stop	0
i think i be screw after not go to school on thursday , definitely screw in french and art .	0
♫ just download `` above & beyond - sun & moon ( drop `` by user - ( via user )	0
the hard thing for me to do be to get you , to know me , within sixteen bar	0
`` user : jay park ’ s ‘ hype nation ’ to finally release after four year get hype for jay park !	0
i just upload `` ' teaser ' - ples 4 . a `` to vimeo : 	0
basketball should include the option for tie , because if there be anything a sport enthusiast cherishes , it ' s a tie .	1
i be now rank experienced ( top percent ) in final fantasy vi on raptr ! 	0
user yeah , because they be go to figure it all out at halftime where be the offense	1
the bird be chirp . that ' s mean i should get off from my bed -.-	0
under the tree business mixer ! date . come to join us and network and celebrate christmas with . register . 	0
pretty sure i just get rap by a year 7 girl . street of	0
user nah it ' s about shit thug life yolo yo yo yo yo	1
oh ok . rt user harry style and kendall spot at gay club night in new york : ' he be hold kendall ' s hand ' .	1
kyle okposo only play well when he ' s in minnesota , put him on any other rink and he ' s a bottom 6 player .	1
czech jewelry earring whith swarovski bead gift handmade	0
i be ask to be in the jungle this year but i have commitment to the business . unlucky for you guy who would have see my beautiful face -	0
puro nalang . pwede bang c maria mercedes ? ! happy 	1
delay again ? fantastic i be hop this	1
let me just tell you how excited i be for `` happy birthday jesus `` post tomorrow . he wasnt bear in december	1
way to go a & e , you all be so smart . you show that phil robertson .	1
user yes im in the marine . an im the division call the u.s. navy where i wear navy cloth but im actually in the marine	1
user oh , racism be over ? well then , problem solve !	1
today stats : one follower , 2 unfollowers and follow 2 people via 	0
user someone have those model but even tho i like some sort of nsfw ( not the sfm nsfw stuff ) i do not want to own them .	0
user wow just watch the promo video . thats amaze ! thank you so much happy 	0
the temperature be up to - 2 ! yes ! heat wave	1
deer hunter 2014 gold and cash hack for io and android : 	0
love be awake during the night - even write my to do list be not help me return to sleep insomnia want to sleep	1
which profession have the most ? - the week 	0
user it ' s be over 100 hundred year since a world series win so i mean it ' s possible .	1
so . i will just go for one that just serve a purpose nobody else might care about laugh 	0
it ' s heartwarming how humble and ndsu fan be about this match in fcs champ	1
i love not be able to sleep on night that i be try to sleep at sensible time .	1
wow phil hughes . i be gon na miss ur of the yankee constant in the bottom half of the	1
i be shock to find out that most of the , white here in florida really enjoy fox news .	1
user just like baseball . how dare you use fact and statistic to what my well - train eye can see .	1
sky sunset k r u so vice @ pivovar | royal brewery 	0
i love how my mom intentionally put my crutch out of reach so i can not do anything on my own . : thumbs down : : grimace face :	1
user its not all bad they be go to have to pay for their own food and taxi good game	1
i wonder if this whole 7 7 7 x tax proposal process will be `` fast - move `` ? we get it	1
not my much happening in my city tonight . hmm .	1
10 . - mental freedom ( mostfa & mostfa remix ) [ essential ] - uplift of the week - user user user	0
a ( nebo lucie ? ) na ? ! the large rocket ever . on launch pad .	0
oh it ' s cold outside ? if only someone would post a screenshot of the weather to tell me !	1
the gator seem to be do well again this week .	1
acak film jawaban benar : tooth and nail , user 14 / poin	0
user why be your server soo good ? piss take sort it out	1
fact you need to know before go on a cleanse 	0
do i forget to mention how hot it be when you put video of yourself smoke on social medium ?	1
today be just so great . i cant wait for it to be over	1
. user thank you for your permission to be bitter . i should definitely keep it in check , you be totally right . asshole	1
have decide to recognise those who be champion customer value , innovation and bring real . 	0
nature photography spike grain wheat by magicsky via user	0
“ user : steven stamkos v lebron james : gee . never saw this come .	1
i love when i just happen to slip your mind .	1
user * lol * do you even get snow in ? somehow i think the warm ( ish ) sea would prevent that .	0
user user tres en top 15 , itm en 9 mi e	0
well that ' s sweet , the bus overnight back to pittsburgh be sell out . i be pump !	1
“ user : both hitler and osama bin laden be nominate for nobel peace prize . ” o . o	0
feel just ecstatic bout how thing work in my family ! whatever	1
thanks mom , for make my orthodontist appointment at tomorrow morning .	1
. oh yeah i remember him . i do not even notice when he leave the music game . until he come back - - yeah	1
chem test the second day back from break so cool failing	1
not like i have 4 yrs worth of stuff on it or anything : pensive face : lt	1
texas coach : we ( cali ) have today for all three state championship game combine ! take that !	1
always rat young , guy a class act . give him a new contract ed quick ! great strike still shit	1
you get ta love it when ex stay connect to your friend on social medium after the relationship be over . on all level .	1
my 7 year old sister make the cut cupcake ever 	0
we wish you a happy new year and much success not only in analysis ! 	0
i love work in the snow ! feeling in your hand and face be overrate anyways !	1
the entire right side of my face be frozen , love it .	1
 another shin example of how much good the government be versus the free market obamacare fail	1
user whatcha doin now ? talk i ' m bore talk about anything do anything trouble you tell	0
acak film [ - ] ( 2004 ) sunil shetty , p : college c : india poin : 24	0
nice tape to tape pas by myers to ! sabre	1
and the 7 th grader be off to a great start : beaming face with smile eye : : basketball :	1
i be at chlumec nad cidlinou ( chlumec nad cidlinou ) 	0
beautiful . prague @ staroměstské náměstí | old town square 	0
user just a thought . who will be teach about online marketing ?	0
yes ! we get to watch a 20 minute video on philosophy	1
really make me feel useful and worthwhile to have co - worker who assume i be a terrible nurse base on gender .	1
i love when girl choose their boyfriend over their friend .	1
- mvp [ writing on the wall 2 ] : přes user	0
gmt ( ) - bbc one - sherlock holmes - the sign of three * just say in	0
i love when people can piss you off in a matter or second fuck you	1
no , no felton , no tyson , no prig , and now no amare . it ' s all melo ' s fault !	1
omg it ' s snowing ! that mean global warm really be a liberal hoax !	1
i absolutely love when my shit get use before i even get the opportunity to use it first	1
user wow u do what a million others do everyday you be so fuckin awesome let me tell you	1
i love ppl who follow me then i follow them back then they unfollow me along with the energy waste in this process its the best	1
user ' s meow be so aggressive if she would be my cat she would scare the shit out of me . but it ' s really cute . cute devil cat .	0
all you desire when you be a child be to be old do you like the person you have become ? bastille weight of living	0
user yeh cause the gk u score past be world class .	1
lay here . feel like shit . best feel ever thanks	1
i love get phone call at 2am from gary ' s brother tell me about all the hell they have raise tonight in : unamused face :	1
try to have an amazing day at work . luckily , i get schedule with two of the bad worker on the planet ! great ! kill me	1
user thanks for favor my tweet ! there be so many painter !	0
photoset : : r.i.p . james avery ( date date ) you ’ ll always be uncle . 	0
acak film : eht tdk ada yg benar . jawaban benar : : the last warrior	0
“ user : here be the 18 state that cut tax this year . be yours one of them ? tax cut / / no il ?	1
calendar be part of the - christian fascist conspiracy to the world , today be just another day or be it ?	1
sick and tire of people say `` oh you be the big , you have all the money here huh , you can buy blah blah blah ``	0
“ user : para que me ? : pensive face : : cry face : ” hahahahahahaha you make my night !	1
user i have to take nap at least . well almost every day tt i be always so especially after tuesday sad 	0
foto : : go to liverpool for the first time tomorrow with my beloved molly and . 	0
just have an in - grow hair remove / spot pop from underneath my armpit by my personal doctor . the most pain !	0
miss out on a good time with my boy user user forever alone	1
the 3 daily be out ! story via user user user	0
fischer nordic - race code : claim her first ever world cup victory in pursuit 	0
congrats to on beat 1 - 5 by 1 point on a free throw from a horrible call . heel	1
user hey vladimir , when do you usually have fresh ?	0
now redskins nation let move on . who be our next coach ? httr	0
user my favorite neo moment be when i saw my idol and my fav brand work together : red heart : ️ happy 	0
photo : sweet as sugar hard as ice hurt me once i kill u twice wink new ma . 	1
all 4 of us in a car for 3 hour always start off just fantastic ? duh	1
user . . where u at ? . might link up wit 4 a young bit cos kid be jet back thursday .	0
user two year ? wow ! and now she be already a big girl !	0
for my money , music peak when gun n rose cover `` sympathy for the devil . ``	1
run up the middle . do not see that come eagle blow it hard , along with my money	1
user hmm ! how do you know he call to ? maybe it be the center !	1
gee ! user take the side of a & e ! i be shock ! tcot	1
nothing like 30 minute of sleep to make you feel refreshed morning !	1
just come from the cinema . i be there with my class . watch thor . it be so good ! want to see it once again c : 	0
`` user : bachelor ' s degree be the new high school . `` tweet of the day , early	0
user at least they be spend money ? royal	1
7 shot on sidewalk shooting in ca . ca obviously need more gun safety law 	1
so tmr im sleep outside with my outdoor pursuit class . yay yolo	1
no , take long to get my photo on , it would not inconvenience me at all . annoyed 	1
user user let me tell ya bout it so be get waste all the time and stop our for day : clink beer mug :	1
i add a video to a user playlist cloud tutorial : - integration	0
drink alone and smoke a money dollar cigar . life be wonderful .	1
the mta do such a good job of let people know select bus service start today !	1
i wonder who ’ ll win x factor … could go either way !	1
goodmorning hangover . okay go back to sleep the world be turn . and thank you earthquake . ur such a big help .	1
my music player just ask to access my contact . then it crash . maybe those whole social internet thing have it ' s limit , okay developer ?	0
have such an amazing day write an essay 	1
a ted roof lead defense struggle with tackle . color me shock .	1
i never draw francis in any but he ' s be in a lot of fight in the weird of	0
i want to thank for not help a customer who have issue with their shitty website . user brick link suck	1
abc advent day 11 k so call my love and favourite city in asia - … 	0
& be not the defender so it ' s all cool fart new nfl rt user no pas interference ? really ?	1
pro tip : when dev . win8 . 1 apps with bing map , do not use , or you may end with unwanted culture when submit the app . win 8 dev	0
acak film [ ] ( 1937 ) phil , p : murder c : usa poin : 15	0
seriously , thank you for texting me back , i really it . i really fuck do ! : beam face with smile eye : : clap hand : : raise hand :	1
guest artist ‘ ’ ( pencil draw ) pretty cool ! peter s join us - ► inspirational art & . 	0
glad this car lot be not try to fuck me over or anything . prick	1
time management for anarchist [ comic ] via user	0
winter be comming . si dame neco pro poledne : , pokud zrovna !	0
user i think scientist be engage in make major discovery and paradigm - change .	1
user aub in nat ' l championship , and 1 st person i thought of , be you . i be sure you be thrill .	1
user thanks a lot . i really like their microphone , maybe that could be a winner	0
user what would we do without you protect us ?	1
user , user : a good resolution 2014 for you guy would be to stop die your hair . it look like horse food ( hay ) .	1
user user john ! . im sure any male bartender will be more than happy to see a gorgeous girl like	1
i love be tell that i have `` good hair `` from people right before they touch it . this be how the start	1
off to a professional development meeting on . it ' s go to be ' awesome !	1
thanks to all have be tell me my butt be huge . its not like i hear it that often	1
user damnit gina as our beat writer your suppose to be on our side . no negative thought . .	1
come on guy let us get another field goal ! let go niner get your head out your as	1
do with court no drinking for 2 month . should be a great semester break : unamused face :	1
user part of me want to throw everything else away and try and be the salvation ! laugh 	0
mr . sanjay dutt , you should have atleast use a good excuse . sanjay dutt stupid 	1
i wonder who win the heat / pacer game cuz it have not be cover on user yet show something else	1
ive see pic of myself n im pretty sure ima ya like patrick	1
taco bell sign : `` welcome to the place in town `` dad : man , that be a blast !	1
thank goodness we risk our life for this . user hahaha	1
wow you have mature so much since i saw you last .	1
toxic corporate fat fast cola food ; . seem brain be blow this all the time . . doctor user , please , how long ( 3 / 4 )	0
user user endorse by user ! wow , he must be awesome	1
among the amnesty , do not forget abt , the one who do not get away : 	0
welp , guess i have a reason to go to the oak now on friday , thanks mom	1
drive in a blizzard and not be able to see in front of you or the line on the road be sure a treat .	1
thanks to the person who drive too close to my car , snap off the wing mirror , then just keep drive , much appreciate	1
so my spelling skill be due to social medium hooray	1
razor ' s put a bit of weight on have not he ?	1
user and on the other side , & be on their way out .	1
time decides who you meet in life , your heart decides who you want in your life , and your behavior decides who stay in your life .	0
great game today . after clear the pitch . win 7 - 4 which be a miracle consider we use a white ball ! 	0
user user yeah i mean who want to watch the best player in the world play at percent ? ! . warm weather city or dome please !	1
you knw ' s cool , guy ? i have not get sick all year . wut . gettin sick after this . lol do not care . jinx me . . no , i really have not	1
omg yeah mom how ' d you know i ditch school everyday , have 6 boyfriend , sneak out and do drug ?	1
be out run km with endomondo . see it here : 	0
watch out he think he ' s know with follower . he must be so cool	1
i just love when 8 th grader be friend with 9 th grader just though social medium	1
no si i wasnt gon na go back to sleep . sure walk across my bare chest while do that little thing -.- cat probs	1
when you see a penis on twitter bc user re - tweet it thank you . jk	1
and in my dream , i meet the ghost of all the people who have come and go .	0
i have to get up in 3 hour and then go take a final , oh and then i have to take another and then i have work . love my life	1
with so many people out there willing to `` help `` a small business it ' s a wonder why so many fail ! business	1
how be the villa get on ? i could not be bother to go today ! it ' s only the fa cup !	1
ice my foot . yay . fun ! can not go anywhere without hop like a little freakin bunny -.- annoy ouch 	1
legend have it the `` m ' in mtv once stand for music .	1
i just love it when i be the one working on a project and other people make decision about its process / procedure .	1
jacob go to sleep and i be leave with no one to talk to . great	1
love when adam texts me about the game . no longer my	1
twitter need to make a font available to it ' s user	1
i be so glad that the library internet work .	1
i can not even be around anyone , and i feel bad cu put up with my asshole personality	0
user user oh you mean this one , yeah i love vegetable and leftover 	1
acak film [ ta het ] ( 1998 ) patrick fitzgerald c : usa poin : 16	0
nothing more fun then tap your eye shut at night to make sure it doesnt dry up .	1
i would rather be country dance than sit my as and listening to the lecture . i live such an exciting life .	1
user user nah , we actually have much good player now happy 	0
user user hahaha i be kid i know what it be . too good	1
o allah , we seek refuge in you from an ego that be never satisfy .	0
glad i get to hang out with my girlfriend on new year ' s eve and new year ' s day ! - - jk just kid i didnt get to hashtag i m gay	1
user eek ! good luck with that . nothing like move at christmas ! happy 	1
ohh yay . first of the month . these food stamp people be so friendly ughh	1
traffic be hectic but the light work . zimbabwe	0
odd : . magazine recipe bear unfortunate resemblance to ku rally 	0
the run game have be work all game , so let just continue to run up the middle put it in go	1
acak film [ ow ' csr ] ( ) tom holland , p : surrealism c : usa poin : 11	0
so who ' s go with me to the microsoft store grand opening on saturday ?	1
every day i be level ! and now i be level 25 in csr classic for iphone ! get it for free ! 	0
user excellent job by your to force himself through the cough - you could tell by his voice that it be actually a coughing fit	0
, i think it ' s safe to say that maybe , just maybe , you be my .	0
there ' s not enough salt on my dinner shrimp for day	1
it ' s say that be the low form of wit . to that i say `` no , really ? hey , somebody give this person a nobel peace prize ! ``	1
i be at letiště brno tuřany | brno - tuřany airport ( ) ( brno ) w / 3 others 	0
your moulson jersey just true fan why sabre	1
forget about amazon . meet google ’ s robot . - google robot : move over amazon 	0
prague weather today be cloud / pm sun today ! with a high of 6 c and a low of 2 c .	0
lucky ginger , look like i get next semester too ! so much sarcasm : loudly cry face :	1
balita ko may sa ah = ) ) forever young , stress free happy 	1
its a good thing plus be always work when i want to do my quiz not	1
user user you mean the medium have be take stuff out of context lately .	1
this football be the snow be really exciting .	1
museum of natural history probably will not be crowd tomorrow , will it ? prayfor	1
no power . so i ’ m stuck to use the 4 g on my iphone . so this be what the 1 8 0 0 s be like . gross !	1
when he do not need you to be calm at all . when he want to be alone rather to talk bout it that s love 	1
“ user : “ user : my level of have get to the point where i do not even know if i be kid or not . ” ” : loudly cry face : : face with tear of joy : : face with tear of joy :	1
new beta available ! i os 7 . 1 release ! apple i phone 4 i phone 4 s i phone 5 i phone 5 s i pad 2 ipad air ipad mini	0
`` user : that scooter tape not sound like anything . `` chill out bruh do not tell me that	0
user i be stun that all of your clothes fit in one suitcase .	1
tony romo could not be more clutch if his name be from	1
user each song on your album be perfect and as long as i have opportunity to listen to you i will not need anything more . love	0
but those new rule be awful ! rt user 60 player be avg more than 20 right now .	1
`` we must hv courage 2 bet on our idea , take the calculated risk , act . everyday living require courage if life be 2 b effective & happiness . ``	0
it become clear this week that i be obviously model material and good than everyone else . silly face 	1
please give me a play by play of your evening by tweet every five minute .	1
`` klara röster `` , the choir of the swedish government office , perform in s : t nicholas church in prague . 	0
user i know i be so sad to leave the great food , and your face	1
