text	label
our friends at the fowler house in quincy love bawstins so much they may be adding it to their favorite dish . look out its gonna be awesome !	0
love the political advice on twitter . get informed	0
happy ha . wenger is a fucking genius . giroud is d only striker left in arsenal . lmao . !	0
oh dang , i am soo happy you are soo in love now . ya know , considering that a week ago you were not together .	0
it ' s raining ? ! at marist ? ! what a surprise !	0
user pengguna baru twett , mhon bantuanx ya . . laugh 	0
user i do not know where to find any asians in champaign .	0
user made the semi pro team bruh ran a 4.54	0
hey , hi . i am here to look pretty and insult your intelligence . [ insert something insulting to your intelligence and hairflip here ]	0
and now the time is more than 4pm . so i should get ready . bubbye .	0
user pengguna baru twett , mhon bantuanx ya . . laugh 	0
user i am done at 4 ish def text me if you are free after that !	0
first day of senior year woohoo	0
stressed and school hasnt even started should be a good year	1
just love getting lied to !	1
long long amazing line at security ! wonderful start to the long weekend can ' twait hungry airportat 5 am	0
every dark light is followed by a light morning . good morning and do not forget to be awesome !	0
user made the semi pro team bruh ran a 4.54	0
what beautiful passport photos i just took vom	1
and the dream would go on and on while we sway against all things thrown our way . np	0
feel like crap , tomorrow should be great . throat hurts allergies	0
maryland absolutely , positively did the right thing not honoring james franklin ' s " head coach in waiting " status .	0
love you more than this kode asikasik * poke user tong happy h	0
i just love eight o ' clock classes : unamused face :	1
user i love working there was this and when did you go	0
i am incredibly annoyed that i am gonna have to sit through lunch during 4 th and 5 th this year . i will probably just stay in class and be a nerd	0
need to play football .	0
company next door uses explosives to get their material sounds like a war , i spilled tea all over my notebook { thanks }	0
yay , i am so happy it ' s tuesday : unamused face :	0
the school board ' s wisest budget cut has to be the one that includes new macbook ' s for faculty members .	1
just sprained my foot . happy days .	1
user nope , i can not stand to lick envelopes either . yuck !	0
its my birthday bitches . who ' s gonna start sucking my dick and who ' s gonna start sucking my balls ?	0
that shit she just told me made me mad for some reason . i shouldnt have asked	0
of course i have the earliest appointment at the dmv and the computers crashed last night great morning	1
school . there ' s a fun time woo	0
love when the internet goes down at work ! not	1
time to get excited for hydraulics ! yeah buddy !	0
gonna have to do another unfollow spree later today , yeah , those are always fun . damn you follow limit	1
woo ! so excited ! first day of school !	0
i can not even describe how excited i am to go cook noodles for 3 hours	1
going in to work for 2 hours was totally worth the 35 min drive !	1
feel like crap , tomorrow should be great . throat hurts allergies	0
i just love all this rain	0
i miss user ! need to see you heart 	0
dear teva , thank you for waking me up every few hours by howling . your just trying to be mother natures alarm clock .	1
they need to bring back the kwik - e - mart . lls	0
i miss user ! need to see you heart 	0
anzhi join lfc , bsc young boys & udinese in group a of the europa league . bring them on , redmen ! ynwa	0
first day of senior year woohoo	0
why on earth is spurs trending !	0
at least the line in the book store is not long . - -	0
woo ! so excited ! first day of school !	0
user come on boro ! but who the hell is carayol ?	0
stupid android . - -	0
fuck these outta town hoes i am sticking with my local love	0
absolutely love when water is spilt on my phone . just love it . time for a new phone .	1
projectrunway ven ur dress gave ur model a 3 rd breast ! nice , just what every gal wants ! u sure know design better than women !	0
my work ethic tonight is on a different level . it ' ll wait till tomorrow	0
“ user : you miss me , but you do not even try to talk to me ? okay . ” . / 3	0
anzhi join lfc , bsc young boys & udinese in group a of the europa league . bring them on , redmen ! ynwa	0
i just love all this rain	0
user good job only me and you know what that means lol	0
user aww . subway popping though	0
user i am super excited for tomorrow morning .	0
i must go like a page for me to look like ise a batty lord , just for one girl idk to get hair ? vell chap my leg off and call me shorty	0
" everything happens for a reason " . yeah i just fall down the fucking stairs so i went to hospital on purpose . .	1
may that all things go good today at dacula high school . no drama lol	0
absolutely love being left to hang	1
principles of business is so fun . : unamused face : : z :	0
this 8:20 friday class is gonna be great !	1
ada batunya iih ( σ ‾ ▿ ‾ ) - σ rt user : hem rt user : ~('o '~) (~' o')~ rt user : user aduh beuh parah omongannya !	0
watching the cuddleys user baby tv thats how we roll !	0
did not study for the quiz tomorrow in english : face screaming in fear : yolo rebel : face with tears of joy :	0
chill night , good laughs . very much needed . breaking night watching a movie w / my loves . goodnight tweethearts kiss 	0
nothing like being in class two hours and having two hours to go ! tde 220	1
love you more than this kode asikasik * poke user tong happy h	0
neighbours come round2say they r away for2weeks ! i reply " do you want me to put bins out ? oh no you leave them out all week anyway ! "	0
user yay * insert ' always look on the bright side of life ' joke here * tong 	0
yep , it gives me advice all the time . rt user : libra : i have a scale in my bathroom .	0
espn is disapionted that they didnt get the cfl game tonight . it is monday night after all mnf	0
homework is so fun ! not really	1
monitoring the hashtag ph trench quake stay safe follow orders please	0
user at 21 he looks to have a lot of potential and can only get better , a good signing for the long term at villa	0
user get a dictionary , look up	0
yeah 3 homework assignment on the first day , that ' s whats up wink 	0
being awake this early to pack up my stuff and move rooms sucks . but on the plus side , fair today ! : grinning face with smiling eyes : so excited : persevering face : carni life	0
i can not even wait to go sit at this meeting at the highschool	1
user happy ha yes ! thank you bro . that deserves a rt	0
user lookin forward to satday as well nothin quite like a 5.20 kick off	0
i wanna go to an american school omg sad 	0
its late and its still so crowded . .	0
gee wiz what a great day so far . you can cut the tension with a knife and they think im faking great .	1
" user : “ user : the bus today lol ” wink " asshole wink 	0
cause i can not stay here , if there ' s no love . on repeat #	0
user twitter is not your personal diary , you should be a little more vague . when are you coming to me	0
ap government is the most exciting class i have ever taken ! : party popper : notes on notes on notes	0
" user : this peom " if " that neves wants us to write a constructive response about makes no sense . is this a joke " ikr ? !	0
my career is gonna be digital art and photography	0
awsome homework on the first day . that ' s just what i wanted	1
user oh lucky ! i have 2 classes and 1 lab but text me happy 	0
i wanna go to an american school omg sad 	0
that ' s so nice of you .	0
user i love working there was this and when did you go	0
eww , just saw this nasty , frumpy girl lift up her boob and scratch underneath it . just puked a little	0
isnt there a similarity bwn sonia gandhi and bellatrix lestrange ? just asking	0
i just love getting a random schedule change and not even knowing about it ! happy 	1
need to play football .	0
omg most insane matriculants , we rather play soccer than study 4 prelims laugh user , user , user , user , soccer 4 lyf : heart suit :	0
really my mind is the only thing thats up right now .	0
this totally topped off my week happy 	0
thanks user your tweets are great	0
i really hope the entire population of peterborough county enjoys their a & w . not busy at all	1
we all have that one person who we wished we never gave our phone number to . ted	0
user i love working there was this and when did you go	0
was that necessary ? thanks	0
why on earth is spurs trending !	0
spongebob episode ill never forget when spongebob and patrick wrestle against each other , and they get really hot and muscular .	0
if i could put into words how much i love waking up at 5 am on tuesday ' s i would . : unamused face : .	1
well that was a nice conversation	0
i really hope the entire population of peterborough county enjoys their a & w . not busy at all	1
lol : face with tears of joy : rt “ user : when i am high , i turn into a cereal killer . ”	0
user pew yg rmai ?	0
yay , i am so happy it ' s tuesday : unamused face :	0
fuck these outta town hoes i am sticking with my local love	0
cause i can not stay here , if there ' s no love . on repeat #	0
and on top of it all our power is out best day ever	0
" god will supply us with the opportunity , but it ' s up to us to do something with it . "	0
i love feeling like a second choice .	1
i was gone for 3 days and my cat did not even notice .	0
my tech class has 13 people in it . 10 of them are freshmen . excitement	1
awkward eye contact is just fantastic	1
someone who speaks of something that complete opposite of what he means , . correct me if i am wrong again .	0
user user user user user thank you for following mobileworxs happy 	0
espn is disapionted that they didnt get the cfl game tonight . it is monday night after all mnf	0
no ride to school today , goodthing	0
if you appreciate my nerdy tendencies the love is real	0
i actually did something with my hair today first time in months weird d	0
i want us to get caught !	0
user well at least you are not dead right backatcha	0
some of these speakers @ the rnc are just to riveting to watch .	0
i love that im wide awake with him sound asleep next to me wish i could sleep	1
goodnight beautiful people happy 	0
awe how cute . the kids at the bus stop coordinated their outfits today . it s not cute	1
user happy ha man gota have his slices yo !	0
goodnight beautiful people happy 	0
user oh lucky ! i have 2 classes and 1 lab but text me happy 	0
user no kidding . it was brutal ! p . s what ' s your beef with warnie ? just because he bleaches his teeth & uses fake tan	0
dreams are what i used to chase but by god ' s grace and favour . they are chasing me now . always grateful	0
“ user : all bwfc fans should support arsenal for the simple reason that they are title contenders ” user	0
user happy ha yes ! thank you bro . that deserves a rt	0
user yeah , but beckett is the kind of guy that just makes you want to root for him .	0
taking my boys into town today - aw yay	0
how u brag about tru jeans and big screen tv and yo rent only 1.87 i be balling too	0
cause i can not stay here , if there ' s no love . on repeat #	0
i must go like a page for me to look like ise a batty lord , just for one girl idk to get hair ? vell chap my leg off and call me shorty	0
user yuu have a good day to	0
just saw sara and ellie in cornwall laugh 	0
my work ethic tonight is on a different level . it ' ll wait till tomorrow	0
i have got twenty minutes to walk up a flight of stairs . i sure hope i make it to my next class .	0
sayin " what a day " would be an understatement right now	0
i get warm fuzzies from 0 - days i can not patch because of apps that need old versions of java . thanks sunguard and adp !	0
took sleeping meds 3 hours ago , glad to see they are working -.- fucker	1
no my roommate play out of tune zeppelin songs right outside my door isnt annoying . not at all sigh	1
imma stop snapping tho .	0
well , today has started of to a wonderful start .	0
i love when my retainers are super tight and make me talk so attractively ! not major lisp	1
user happy yela2 p fokus piching tuh .	0
fuck the police from every possible direction	0
user oh no way ! i have just had a cooked breakfast on the boss . work benefits !	0
wow , i can be really mature sometimes sometimes , i like to take my emotionally immaturity out on twitter because this is america !	0
love getting home from work knowing that in less than 8 hours you are getting up to go back there again .	1
just sprained my foot . happy days .	1
when i really wana sleep n ppl wana chat ✗	0
rat go to sleep ugh	0
user plus it has a great new inspector !	0
i enjoy tweeting user and not getting a reply	1
i keep waking up and falling back to sleep	0
so i accidentally took over the whole room and now i am trying to make room for my roommate . who is coming tomorrow btw . rushed	0
jersey shore us canceled ? so sad	0
phootshoot wid my baby deviya kiss : heart suit :	0
fuck the police from every possible direction	0
i do not know what to do with my life besides get high and make music	0
i just love getting up this early to go into school so tired kill me annoyed 	1
actually goin to school tomorrow (x	0
love being left alone in the hall while people go and sing loner	1
love being up early after getting no sleep	1
the school board ' s wisest budget cut has to be the one that includes new macbook ' s for faculty members .	1
stupid android . - -	0
spotted : user doing keepy - ups outside the etihad stadium i dont wanna go to stoke please take me transfer deadine day	0
school . there ' s a fun time woo	0
the school board ' s wisest budget cut has to be the one that includes new macbook ' s for faculty members .	1
wow , kids drinking vodka in the back of the room during a lecture . you guys are classy .	1
love being left alone in the hall while people go and sing loner	1
this weekend is gonna fucking suck can t wait	1
i can do what i want to . i play by my own rules : purple heart :	0
thanks for showing me how real christians act . ur such a good example .	0
user well done for understanding kayla ! your a dickhead happy 	0
so a ' friend ' does not have time to talk to me , but has time to talk to other people . lovely .	0
user how ' d you do that ? happy ha	0
user reply via bbm ya renee hihi	0
thank god i invested in an umbrella this year .	0
skimming breast milk is one of the true perks of being a nicu nurse	0
user if your dad will let you sit there faded poster	0
they need to bring back the kwik - e - mart . lls	0
so happy to be at work	1
user good job only me and you know what that means lol	0
user and 3 gallons of seeman	0
user user i think it was our amazing teacher	0
user cops would never do anything illegal or wrong though	0
this weekend is gonna fucking suck can t wait	1
let us show everybody just how good we are tonight d user user user user user user user	0
i am immortal . you can not kill what has no life lol . band geek ftw	0
norwood day . date 	0
gotta love working till 5 am on a 15 hour shift	1
i am so glad it never rains in the whee .	0
took sleeping meds 3 hours ago , glad to see they are working -.- fucker	1
user send me your # baby girl	0
isnt there a similarity bwn sonia gandhi and bellatrix lestrange ? just asking	0
i hate to bring my cell phone with me when i go to the bathroom .	0
henleys jeans tucked into your slazenger socks , nice !	0
isnt there a similarity bwn sonia gandhi and bellatrix lestrange ? just asking	0
i am about to fall asleep and i still have to babysit for 3 more hours	0
oh dang , i am soo happy you are soo in love now . ya know , considering that a week ago you were not together .	0
oh my gosh ! can you imagine user playing piano on her tour while singing a song . i would die and go to heaven . she is an angel	0
i love it whenever my brother gets up and turns on all the lights .	1
naughtynoonoo1 thanks for following me on twitter !	0
user user انا مقتنع براى وهقنعك وممكن بكره القيكى بتتجوزى laugh 	0
i constantly see tweets about arsenal on twitter . thanks for keeping the world updated user & user . huge arsenal fans	0
lmfao cinnabon followed me : face with tears of joy :	0
love working on my last day of summer .	1
i am so glad it never rains in the whee .	0
apple managed another victory against wwa . all the wrestlers found infringing on apple ’ s bounce back pattern .	0
woo ! when you are up to 12:30 finishing you are english paper !	0
it seems the only time i can stay awake now it ' s at 4:30 in the morning . no need to sleep anymore . do not worry . i am fine . fml	1
rat go to sleep ugh	0
off to jamaica manana ! even though this trip is not precipitated by the best circumstances , i am looking forward to being home with fam happy 	0
norwood day . date 	0
even more breaking shocking news : chelsea and barcelona have agreed on a money fee for lionel messi ! more to follow ! itk agent "	0
love waking up in the middle of the night ! fml	1
user la po bang shedule of show dito sa abu dhabi ?	0
i love when my retainers are super tight and make me talk so attractively ! not major lisp	1
pretty excited about one of the activities tom & i came up with for veteran training . surprises .	0
user lol . you got it in one happy , bed now night monkey see you some time soon at worky woo	0
user lol itold you iwasnt coming . happy what we do in class ?	0
i will sell any ku student my extra first home game ticket for this weekend ! hit me uo if u want it . gotts be a student .	0
dirt under your finger nails has to be the most disgusting looking thing ever	0
user it ' s mint	0
wow . you sure know how to reel in the hotties	0
do you want a cookie for that ? not a great achievement	0
my career is gonna be digital art and photography	0
company next door uses explosives to get their material sounds like a war , i spilled tea all over my notebook { thanks }	0
thanks man ! user user user user user user user user user user	0
thanks for showing me how real christians act . ur such a good example .	0
user i feel bad for those kids	0
user well at least you are not dead right backatcha	0
yay for 4 and a half hour sleep . too tired need bed now	1
user mer fuck my life	0
eww , just saw this nasty , frumpy girl lift up her boob and scratch underneath it . just puked a little	0
1 am and i can already tell today will be a great day	0
awsome homework on the first day . that ' s just what i wanted	1
user user - i am sure mr raja rental would have a nice profitable scheme in mind	0
thanks user your tweets are great	0
but it ' s cool never again	0
user absolutely ! she just keeps re - tweeting anything and everything that mentions her name . my page is flooded ! enough , i said .	0
man city are foolish for losing de jong . however much of a thug he is , he ' s a better player than milner and barry	0
and on top of it all our power is out best day ever	0
user do not forget that nick foles is also the new tom brady . what a preseason ! toomanystud q bs thank god we don t have tebow	0
user buwas happy pero d pak sure kun showing na geap i2 ha rob .	0
so excited for this cross country meet ! anything or cross country	0
imma stop snapping tho .	0
nothing for me to do - -	0
i really hope the entire population of peterborough county enjoys their a & w . not busy at all	1
off to jamaica manana ! even though this trip is not precipitated by the best circumstances , i am looking forward to being home with fam happy 	0
hate driving with people who pump their brakes ! it ' s okay , i did not want full movement in my neck anyways whiplash	0
user mer fuck my life	0
i just love getting a random schedule change and not even knowing about it ! happy 	1
i like the way you french . inhale , do it again : red heart :	0
omg most insane matriculants , we rather play soccer than study 4 prelims laugh user , user , user , user , soccer 4 lyf : heart suit :	0
bump that music . i m trying to sleep	0
twitter is fun today transfer deadline day	0
and on top of it all our power is out best day ever	0
user it ' s fun when i only understand percent of the words in your tweets !	0
ill probably be a while u diks	0
long long amazing line at security ! wonderful start to the long weekend can ' twait hungry airportat 5 am	0
too bad she ' s not that good at playing the gay part of her character . pll	0
have not been able to sleep , so i have been playing words with friends and angry birds all night . what a thrilling life i lead .	1
school was going by fast until all you fuck niggas went back .	0
user just passed by your house bud : winking face :	0
user user user user user thank you for following mobileworxs happy 	0
rip user deeply saddened by the loss of my dear friend and business partner chris lighty . he will be greatly missed . - 50	0
i just love getting up this early to go into school so tired kill me annoyed 	1
lol : face with tears of joy : rt “ user : when i am high , i turn into a cereal killer . ”	0
woo ! so excited ! first day of school !	0
