text	label
ada batunya iih ( σ ‾ ▿ ‾ ) - σ rt user : hem rt user : ~ ( ' o '~ ) ( ~ ' o ' ) ~ rt user : user aduh beuh parah omongannya !	0
summer over and it be shit . only sunny day be a bbq in north west with user and user hahaha amazing	0
love an on field argument with user fuck off you cunt you fuck off nice header nice kick	0
user should move back up fella . i be already here . on my own . have load of fun	0
user user oh gosh . i be just so stoked . hahahah can not even wait .	0
ill probably be a while u diks	0
nothing for me to do -_-	0
i wonder if you smile at my text , like i smile at yours . : '' )	0
“ user : you miss me , but you do not even try to talk to me ? okay . ” . / 3	0
henleys jean tuck into your slazenger sock , nice !	0
user r u aware ur little brother watch pll with ur sister . he be tell my sister all about it	0
long long amazing line at security ! wonderful start to the long weekend can ' twait hungry airportat 5 be	0
cabin in the wood udah release !	0
i say i be go to be productive today , right ? pfft , do not happen yet	0
didnt sleep lot last night , good thing my computer be down and i get to do nothing at work . piss	1
booty call have successfully be complete laugh wow user	0
gon na have to do another unfollow spree later today , yeah , those be always fun . damn you follow limit	1
i like the way you french . inhale , do it again : red_heart :	0
of course i have the early appointment at the dmv and the computer crash last night great morning	1
my leg be so sore . and i have sunburn on my scalp . band camp be get off to a great start .	1
rip user deeply sadden by the loss of my dear friend and business partner chris lighty . he will be greatly miss . - 50	0
i will sell any ku student my extra first home game ticket for this weekend ! hit me uo if u want it . gotts be a student .	0
arrgghh my foot r kill me school uniform do new school shoe check coat bag lunch box bed early for me i think user	0
absolutely love when water be spill on my phone . just love it . time for a new phone .	1
everybody go follow my nigguh user !	0
those dream be beyond f - ed up last night . great start for the day : pensive_face :	1
in such a happy mood	0
user great way to start the senior year	0
spot : user do keepy - ups outside the etihad stadium i dont wan na go to stoke please take me transfer deadine day	0
but it ' s cool never again	0
haha wow it ' s amaze how some senior can leave after fourth period jealous : loudly_crying_face : : sad_but_relieved_face :	1
10 turn ons yet again if you list them on twitter you be garbage .	0
my work ethic tonight be on a different level . it ' ll wait till tomorrow	0
happy birthday user . i miss you hope , you enjoy your day !	0
user yea dawg let go .	0
user great way to start the senior year	0
dear teva , thank you for wake me up every few hour by howl . your just try to be mother nature alarm clock .	1
user stop bitching if you wasn ' t a dick you would still be with the 1 st team	0
i really hope the entire population of peterborough county enjoy their a & w . not busy at all	1
i like the way you french . inhale , do it again : red_heart :	0
be that necessary ? thanks	0
you know what we could be together for life but you fuck me last nigth and i be drunk . , quote fake love	0
have not be able to sleep , so i have be play word with friend and angry bird all night . what a thrill life i lead .	1
projectrunway ven ur dress give ur model a 3 rd breast ! nice , just what every gal want ! u sure know design well than woman !	0
spot : user do keepy - ups outside the etihad stadium i dont wan na go to stoke please take me transfer deadine day	0
user hahahahahahahahaha ! : ' l oh i just love you so much for put this on twitter -.- wink 	0
eww , just saw this nasty , frumpy girl lift up her boob and scratch underneath it . just puke a little	0
user user - i be sure mr raja rental would have a nice profitable scheme in mind	0
bianca tell me that my hair growin wild son ! we need to go get that cut , i say i know mama .	0
user yea dawg let go .	0
first day of senior year woohoo	0
i hate to bring my cell phone with me when i go to the bathroom .	0
yay for 4 and a half hour sleep . too tired need bed now	1
re - mf - tweet “ user : i be so proud of our graduate class . ”	0
user twitter be not your personal diary , you should be a little more vague . when be you come to me	0
monitor the hashtag ph trench quake stay safe follow order please	0
school . there ' s a fun time woo	0
love you more than this kode asikasik * poke user tong hahah	0
time to get excite for hydraulics ! yeah buddy !	0
do you want a cookie for that ? not a great achievement	0
sydney billionaire james packer keep gloat about how much he ' s make out of crown . city of melb should double his rate bill to money .	0
i love how all your tweet and instas be so original people pleaser : thumbs_down :	0
guy smoking in a smoke free part of campus . shame on them .	0
`` user : this peom `` if `` that neves want us to write a constructive response about make no sense . be this a joke `` ikr ? !	0
lay in the dark : beaming_face_with_smiling_eyes : : smirking_face :	0
spot : user do keepy - ups outside the etihad stadium i dont wan na go to stoke please take me transfer deadine day	0
people protest in favour of `` men ' s affair `` in front of parliament - yes , the poor plight of the middle class white man .	1
dude u be 3 hr late , do somn abt botho f yall rt `` user user & his inability to keep to time ? even wen i be 3 hour late ! ``	0
it seem the only time i can stay awake now it ' s at 4:30 in the morning . no need to sleep anymore . do not worry . i be fine . fml	1
dirt under your finger nail have to be the most disgusting look thing ever	0
user lol . you get it in one happy , bed now night monkey see you some time soon at worky woo	0
let us show everybody just how good we be tonight d user user user user user user user	0
love work on my last day of summer .	1
our friend at the fowler house in quincy love bawstins so much they may be add it to their favorite dish . look out its gon na be awesome !	0
love the political advice on twitter . get inform	0
hahaha . wenger be a fucking genius . giroud be d only striker leave in arsenal . lmao . !	0
oh dang , i be soo happy you be soo in love now . ya know , consider that a week ago you be not together .	0
it ' s rain ? ! at marist ? ! what a surprise !	0
user pengguna baru twett , mhon bantuanx ya . . laugh 	0
user i do not know where to find any asian in champaign .	0
user make the semi pro team bruh run a 4.54	0
hey , hi . i be here to look pretty and insult your intelligence . [ insert something insult to your intelligence and hairflip here ]	0
and now the time be more than 4pm . so i should get ready . bubbye .	0
user pengguna baru twett , mhon bantuanx ya . . laugh 	0
user i be do at 4 ish def text me if you be free after that !	0
first day of senior year woohoo	0
stress and school hasnt even start should be a good year	1
just love get lie to !	1
long long amazing line at security ! wonderful start to the long weekend can ' twait hungry airportat 5 be	0
every dark light be follow by a light morning . good morning and do not forget to be awesome !	0
user make the semi pro team bruh run a 4.54	0
what beautiful passport photo i just take vom	1
and the dream would go on and on while we sway against all thing thrown our way . np	0
feel like crap , tomorrow should be great . throat hurt allergy	0
maryland absolutely , positively do the right thing not honor james franklin ' s `` head coach in wait `` status .	0
love you more than this kode asikasik * poke user tong hahah	0
i just love eight o ' clock class : unamused_face :	1
user i love work there be this and when do you go	0
i be incredibly annoyed that i be gon na have to sit through lunch during 4 th and 5 th this year . i will probably just stay in class and be a nerd	0
need to play football .	0
company next door use explosives to get their material sound like a war , i spill tea all over my notebook { thanks }	0
yay , i be so happy it ' s tuesday : unamused_face :	0
the school board ' s wise budget cut have to be the one that include new macbook ' s for faculty member .	1
just sprain my foot . happy day .	1
user nope , i can not stand to lick envelope either . yuck !	0
its my birthday bitch . who ' s gon na start suck my dick and who ' s gon na start suck my ball ?	0
that shit she just tell me make me mad for some reason . i shouldnt have ask	0
of course i have the early appointment at the dmv and the computer crash last night great morning	1
school . there ' s a fun time woo	0
love when the internet go down at work ! not	1
time to get excite for hydraulics ! yeah buddy !	0
gon na have to do another unfollow spree later today , yeah , those be always fun . damn you follow limit	1
woo ! so excited ! first day of school !	0
i can not even describe how excited i be to go cook noodle for 3 hour	1
go in to work for 2 hour be totally worth the 35 min drive !	1
feel like crap , tomorrow should be great . throat hurt allergy	0
i just love all this rain	0
i miss user ! need to see you heart 	0
dear teva , thank you for wake me up every few hour by howl . your just try to be mother nature alarm clock .	1
they need to bring back the kwik - e - mart . lls	0
i miss user ! need to see you heart 	0
anzhi join lfc , bsc young boy & udinese in group a of the europa league . bring them on , redmen ! ynwa	0
first day of senior year woohoo	0
why on earth be spurs trend !	0
at least the line in the book store be not long . - ___ -	0
woo ! so excited ! first day of school !	0
user come on boro ! but who the hell be carayol ?	0
fuck these outta town hoe i be stick with my local love	0
absolutely love when water be spill on my phone . just love it . time for a new phone .	1
projectrunway ven ur dress give ur model a 3 rd breast ! nice , just what every gal want ! u sure know design well than woman !	0
my work ethic tonight be on a different level . it ' ll wait till tomorrow	0
“ user : you miss me , but you do not even try to talk to me ? okay . ” . / 3	0
anzhi join lfc , bsc young boy & udinese in group a of the europa league . bring them on , redmen ! ynwa	0
i just love all this rain	0
user good job only me and you know what that mean lol	0
user aww . subway pop though	0
user i be super excite for tomorrow morning .	0
i must go like a page for me to look like ise a batty lord , just for one girl idk to get hair ? vell chap my leg off and call me shorty	0
`` everything happen for a reason `` . yeah i just fall down the fucking stairs so i go to hospital on purpose . .	1
may that all thing go good today at dacula high school . no drama lol	0
absolutely love be leave to hang	1
principle of business be so fun . : unamused_face : : z :	0
this 8:20 friday class be gon na be great !	1
ada batunya iih ( σ ‾ ▿ ‾ ) - σ rt user : hem rt user : ~ ( ' o '~ ) ( ~ ' o ' ) ~ rt user : user aduh beuh parah omongannya !	0
watch the cuddleys user baby tv thats how we roll !	0
do not study for the quiz tomorrow in english : face_screaming_in_fear : yolo rebel : face_with_tears_of_joy :	0
chill night , good laugh . very much need . break night watch a movie w / my love . goodnight tweethearts kiss 	0
nothing like be in class two hour and have two hour to go ! tde 220	1
love you more than this kode asikasik * poke user tong hahah	0
neighbour come round2say they r away for2weeks ! i reply `` do you want me to put bin out ? oh no you leave them out all week anyway ! ``	0
user yay * insert ' always look on the bright side of life ' joke here * tong 	0
yep , it give me advice all the time . rt user : libra : i have a scale in my bathroom .	0
espn be disapionted that they didnt get the cfl game tonight . it be monday night after all mnf	0
homework be so fun ! not really	1
monitor the hashtag ph trench quake stay safe follow order please	0
user at 21 he look to have a lot of potential and can only get good , a good signing for the long term at villa	0
user get a dictionary , look up	0
yeah 3 homework assignment on the first day , that ' s whats up wink 	0
be awake this early to pack up my stuff and move room suck . but on the plus side , fair today ! : grinning_face_with_smiling_eyes : so excited : persevering_face : carni life	0
i can not even wait to go sit at this meeting at the highschool	1
user hahaha yes ! thank you bro . that deserve a rt	0
user lookin forward to satday as well nothin quite like a 5.20 kick off	0
i wan na go to an american school omg sad 	0
its late and its still so crowded . _ .	0
gee wiz what a great day so far . you can cut the tension with a knife and they think im fake great .	1
`` user : “ user : the bus today lol ” wink `` asshole wink 	0
cause i can not stay here , if there ' s no love . on repeat #	0
user twitter be not your personal diary , you should be a little more vague . when be you come to me	0
ap government be the most exciting class i have ever take ! : party_popper : note on note on note	0
`` user : this peom `` if `` that neves want us to write a constructive response about make no sense . be this a joke `` ikr ? !	0
my career be gon na be digital art and photography	0
awsome homework on the first day . that ' s just what i want	1
user oh lucky ! i have 2 class and 1 lab but text me happy 	0
i wan na go to an american school omg sad 	0
that ' s so nice of you .	0
user i love work there be this and when do you go	0
eww , just saw this nasty , frumpy girl lift up her boob and scratch underneath it . just puke a little	0
isnt there a similarity bwn sonia gandhi and bellatrix lestrange ? just ask	0
i just love get a random schedule change and not even know about it ! happy 	1
need to play football .	0
omg most insane matriculants , we rather play soccer than study 4 prelim laugh user , user , user , user , soccer 4 lyf : heart_suit :	0
really my mind be the only thing thats up right now .	0
this totally top off my week happy 	0
thanks user your tweet be great	0
i really hope the entire population of peterborough county enjoy their a & w . not busy at all	1
we all have that one person who we wish we never give our phone number to . ted	0
user i love work there be this and when do you go	0
be that necessary ? thanks	0
why on earth be spurs trend !	0
spongebob episode ill never forget when spongebob and patrick wrestle against each other , and they get really hot and muscular .	0
if i could put into word how much i love wake up at 5 be on tuesday ' s i would . : unamused_face : .	1
well that be a nice conversation	0
i really hope the entire population of peterborough county enjoy their a & w . not busy at all	1
lol : face_with_tears_of_joy : rt “ user : when i be high , i turn into a cereal killer . ”	0
user pew yg rmai ?	0
yay , i be so happy it ' s tuesday : unamused_face :	0
fuck these outta town hoe i be stick with my local love	0
cause i can not stay here , if there ' s no love . on repeat #	0
and on top of it all our power be out best day ever	0
`` god will supply us with the opportunity , but it ' s up to us to do something with it . ``	0
i love feel like a second choice .	1
i be go for 3 day and my cat do not even notice .	0
my tech class have 13 people in it . 10 of them be freshman . excitement	1
awkward eye contact be just fantastic	1
someone who speak of something that complete opposite of what he mean , . correct me if i be wrong again .	0
user user user user user thank you for follow mobileworxs happy 	0
espn be disapionted that they didnt get the cfl game tonight . it be monday night after all mnf	0
no ride to school today , goodthing	0
if you appreciate my nerdy tendency the love be real	0
i actually do something with my hair today first time in month weird d	0
i want us to get caught !	0
user well at least you be not dead right backatcha	0
some of these speaker @ the rnc be just to rivet to watch .	0
i love that im wide awake with him sound asleep next to me wish i could sleep	1
goodnight beautiful people happy 	0
awe how cute . the kid at the bus stop coordinate their outfit today . it s not cute	1
user hahaha man gota have his slice yo !	0
goodnight beautiful people happy 	0
user oh lucky ! i have 2 class and 1 lab but text me happy 	0
user no kidding . it be brutal ! p . s what ' s your beef with warnie ? just because he bleach his teeth & us fake tan	0
dream be what i use to chase but by god ' s grace and favour . they be chase me now . always grateful	0
“ user : all bwfc fan should support arsenal for the simple reason that they be title contender ” user	0
user hahaha yes ! thank you bro . that deserve a rt	0
user yeah , but beckett be the kind of guy that just make you want to root for him .	0
take my boy into town today - aw yay	0
how u brag about tru jean and big screen tv and yo rent only 1.87 i be ball too	0
cause i can not stay here , if there ' s no love . on repeat #	0
i must go like a page for me to look like ise a batty lord , just for one girl idk to get hair ? vell chap my leg off and call me shorty	0
user yuu have a good day to	0
just saw sara and ellie in cornwall laugh 	0
my work ethic tonight be on a different level . it ' ll wait till tomorrow	0
i have get twenty minute to walk up a flight of stair . i sure hope i make it to my next class .	0
sayin `` what a day `` would be an understatement right now	0
i get warm fuzzies from 0 - day i can not patch because of apps that need old version of java . thanks sunguard and adp !	0
take sleep med 3 hour ago , glad to see they be work -.- fucker	1
no my roommate play out of tune zeppelin song right outside my door isnt annoy . not at all sigh	1
imma stop snapping tho .	0
well , today have start of to a wonderful start .	0
i love when my retainer be super tight and make me talk so attractively ! not major lisp	1
user haha yela2 p fokus piching tuh .	0
fuck the police from every possible direction	0
user oh no way ! i have just have a cook breakfast on the bos . work benefit !	0
wow , i can be really mature sometimes sometimes , i like to take my emotionally immaturity out on twitter because this be america !	0
love get home from work know that in less than 8 hour you be get up to go back there again .	1
just sprain my foot . happy day .	1
when i really wana sleep n ppl wana chat ✗	0
rat go to sleep ugh	0
user plus it have a great new inspector !	0
i enjoy tweet user and not get a reply	1
i keep wake up and fall back to sleep	0
so i accidentally take over the whole room and now i be try to make room for my roommate . who be come tomorrow btw . rush	0
jersey shore us cancel ? so sad	0
phootshoot wid my baby deviya kiss : heart_suit :	0
fuck the police from every possible direction	0
i do not know what to do with my life besides get high and make music	0
i just love get up this early to go into school so tired kill me annoy 	1
actually goin to school tomorrow ( x	0
love be leave alone in the hall while people go and sing loner	1
love be up early after get no sleep	1
the school board ' s wise budget cut have to be the one that include new macbook ' s for faculty member .	1
spot : user do keepy - ups outside the etihad stadium i dont wan na go to stoke please take me transfer deadine day	0
school . there ' s a fun time woo	0
the school board ' s wise budget cut have to be the one that include new macbook ' s for faculty member .	1
wow , kid drink vodka in the back of the room during a lecture . you guy be classy .	1
love be leave alone in the hall while people go and sing loner	1
this weekend be gon na fuck suck can t wait	1
i can do what i want to . i play by my own rule : purple_heart :	0
thanks for show me how real christian act . ur such a good example .	0
user well do for understand kayla ! your a dickhead happy 	0
so a ' friend ' do not have time to talk to me , but have time to talk to other people . lovely .	0
user how ' d you do that ? hahaha	0
user reply via bbm ya renee hihi	0
thank god i invest in an umbrella this year .	0
skim breast milk be one of the true perk of be a nicu nurse	0
user if your dad will let you sit there fade poster	0
they need to bring back the kwik - e - mart . lls	0
so happy to be at work	1
user good job only me and you know what that mean lol	0
user and 3 gallon of seeman	0
user user i think it be our amazing teacher	0
user cop would never do anything illegal or wrong though	0
this weekend be gon na fuck suck can t wait	1
let us show everybody just how good we be tonight d user user user user user user user	0
i be immortal . you can not kill what have no life lol . band geek ftw	0
norwood day . date 	0
get ta love work till 5 be on a 15 hour shift	1
i be so glad it never rain in the whee .	0
take sleep med 3 hour ago , glad to see they be work -.- fucker	1
user send me your # baby girl	0
isnt there a similarity bwn sonia gandhi and bellatrix lestrange ? just ask	0
i hate to bring my cell phone with me when i go to the bathroom .	0
henleys jean tuck into your slazenger sock , nice !	0
isnt there a similarity bwn sonia gandhi and bellatrix lestrange ? just ask	0
i be about to fall asleep and i still have to babysit for 3 more hour	0
oh dang , i be soo happy you be soo in love now . ya know , consider that a week ago you be not together .	0
oh my gosh ! can you imagine user play piano on her tour while sing a song . i would die and go to heaven . she be an angel	0
i love it whenever my brother get up and turn on all the light .	1
naughtynoonoo1 thanks for follow me on twitter !	0
user user انا مقتنع براى وهقنعك وممكن بكره القيكى بتتجوزى laugh 	0
i constantly see tweet about arsenal on twitter . thanks for keep the world update user & user . huge arsenal fan	0
lmfao cinnabon follow me : face_with_tears_of_joy :	0
love work on my last day of summer .	1
i be so glad it never rain in the whee .	0
apple manage another victory against wwa . all the wrestler find infringe on apple ’ s bounce back pattern .	0
woo ! when you be up to 12:30 finishing you be english paper !	0
it seem the only time i can stay awake now it ' s at 4:30 in the morning . no need to sleep anymore . do not worry . i be fine . fml	1
rat go to sleep ugh	0
off to jamaica manana ! even though this trip be not precipitate by the best circumstance , i be look forward to be home with fam happy 	0
norwood day . date 	0
even more breaking shock news : chelsea and barcelona have agree on a money fee for lionel messi ! more to follow ! itk agent ``	0
love wake up in the middle of the night ! fml	1
user la po bang shedule of show dito sa abu dhabi ?	0
i love when my retainer be super tight and make me talk so attractively ! not major lisp	1
pretty excite about one of the activity tom & i come up with for veteran training . surprise .	0
user lol . you get it in one happy , bed now night monkey see you some time soon at worky woo	0
user lol itold you iwasnt come . happy what we do in class ?	0
i will sell any ku student my extra first home game ticket for this weekend ! hit me uo if u want it . gotts be a student .	0
dirt under your finger nail have to be the most disgusting look thing ever	0
user it ' s mint	0
wow . you sure know how to reel in the hotties	0
do you want a cookie for that ? not a great achievement	0
my career be gon na be digital art and photography	0
company next door use explosives to get their material sound like a war , i spill tea all over my notebook { thanks }	0
thanks man ! user user user user user user user user user user	0
thanks for show me how real christian act . ur such a good example .	0
user i feel bad for those kid	0
user well at least you be not dead right backatcha	0
yay for 4 and a half hour sleep . too tired need bed now	1
user mer fuck my life	0
eww , just saw this nasty , frumpy girl lift up her boob and scratch underneath it . just puke a little	0
1 be and i can already tell today will be a great day	0
awsome homework on the first day . that ' s just what i want	1
user user - i be sure mr raja rental would have a nice profitable scheme in mind	0
thanks user your tweet be great	0
but it ' s cool never again	0
user absolutely ! she just keep re - tweet anything and everything that mention her name . my page be flood ! enough , i say .	0
man city be foolish for lose de jong . however much of a thug he be , he ' s a good player than milner and barry	0
and on top of it all our power be out best day ever	0
user do not forget that nick foles be also the new tom brady . what a preseason ! toomanystud q b thank god we don t have tebow	0
user buwas happy pero d pak sure kun show na geap i2 ha rob .	0
so excited for this cross country meet ! anything or cross country	0
imma stop snapping tho .	0
nothing for me to do -_-	0
i really hope the entire population of peterborough county enjoy their a & w . not busy at all	1
off to jamaica manana ! even though this trip be not precipitate by the best circumstance , i be look forward to be home with fam happy 	0
hate drive with people who pump their brake ! it ' s okay , i do not want full movement in my neck anyways whiplash	0
user mer fuck my life	0
i just love get a random schedule change and not even know about it ! happy 	1
i like the way you french . inhale , do it again : red_heart :	0
omg most insane matriculants , we rather play soccer than study 4 prelim laugh user , user , user , user , soccer 4 lyf : heart_suit :	0
bump that music . i m try to sleep	0
twitter be fun today transfer deadline day	0
and on top of it all our power be out best day ever	0
user it ' s fun when i only understand percent of the word in your tweet !	0
ill probably be a while u diks	0
long long amazing line at security ! wonderful start to the long weekend can ' twait hungry airportat 5 be	0
too bad she ' s not that good at play the gay part of her character . pll	0
have not be able to sleep , so i have be play word with friend and angry bird all night . what a thrill life i lead .	1
school be go by fast until all you fuck niggas go back .	0
user just pass by your house bud : winking_face :	0
user user user user user thank you for follow mobileworxs happy 	0
rip user deeply sadden by the loss of my dear friend and business partner chris lighty . he will be greatly miss . - 50	0
i just love get up this early to go into school so tired kill me annoy 	1
lol : face_with_tears_of_joy : rt “ user : when i be high , i turn into a cereal killer . ”	0
woo ! so excited ! first day of school !	0
