so your claim is that the laws of physics have changed ? you see , it is not a matter of design . it is a matter of the physical limits of wood . wood is flexable , and the longer the piece of wood , the more bend there is in it . possibly you have seen a roof with wood supports that spans a large area . to do it requires huge trusses unless you add column supports . and i will bet there are not any spans of over 300 ft . where only a wood truss is used . for a ship / barge the problem becomes worse . if you make the keel thick in an effort to reduce the hogging and snaking , you reduct the room available inside . even at that , it would be impossible to eliminate all of the flexing and that flexing would spring the planks of the hull . there is no calking that has been devised that can fill an ever changing gap between planks . and , of course , recourse to a miracle is the standard creationist answer when faced with evidence that their mythology is not historic . " <allcaps> poof </allcaps> ! goddidit ! " and so , what is the point of the whole exercise in the first place ? why did not god just <allcaps> poof </allcaps> the ark into existance or just <allcaps> poof </allcaps> anyone he did not like out of existance ? he wanted to teach the only just man in the world a lesson ? sure worked . first thing noah did was to get drunk .	1
because his , as a christian , does not follow the christian bible to anywhere near the extent that mine does . " quote mine " - looks like that will be a common acusation here . if i keep things concise and readable , i am quote mining . that quote wasn ' t about atheists using evolutionary findings to support their concepts , it was about atheists being comfortable with theistic evolution , far more than " believers " ( creationists ) and that did not have a thing to do with my point . again , it was irrelevent to my point . atheists believe the only source of truth is secular - it goes without saying . no , lewontin did not say to give people the power to discover the truth , he ' s saying to give elites like him the authority to point them to " correct " sources of truth . read note <hashtag> 47 </hashtag> for chapter 6 . miller did not misinterpret him at all . in note <hashtag> 47 </hashtag> , lewontin even mentioned the ny times ! because there are no <allcaps> aclu </allcaps> lawsuits when dawkin ' s book is required reading in public schools . we have to more and more , as atheism is established . it ' s a deal , if you will put a hold on lecturing me about reading comprension as you ignore very relevant notes in the rear of the book . the one where he bragged about defeating henry morris , a christian ? ( pp 172 , 173 ) sure they were , christians are always opposing christianity ! all they have to do is claim to be a christian , and there ' s no way they could be a false teacher ! and that ' s all irrelevent , because pages 240 - 243 concern what happens in the world today , not what happened concerning creation . his feelings about god ' s interactions with the world today would be different if he had a basic knowledge of the bible . even though the bible says god did . his understanding of the bible is very undeveloped and limited . so you are implying that when he made his snide little comment about " preachers " , he wasn ' t referring to priests ? i have seen it all now . as i said , i hope to learn if all theistic evolution does not believe in original sin . i ' d like to know if all catholics believe the creation story is nothing but a fairy tale .	1
people with big egos have libidos that keep up . what ' s new ? it ' s an unfortunate accompanying characteristic . the only reason that this was even posted was because it was another attempt to discredit anyone that is against gay marriage . the fact that most politicians cheat is not a revelation .	1
so in order to discuss an article you made up a bunch of stuff that wasn ' t in the article , implied it was in the article , and failed to discuss anything that was actually in the article . i see . will this be a one time thing , or is this the sort of thing we should expect from you on a regular basis ? just wondering .	1
actually , peeling and others on this thread have proven you and cash to be utterly wrong . the fact you do not recognize this is irrelevant .	0
some ? 90% is more than some in my opinion . that is a horrible waste . just think if we could retain 50% of the energy we consumed . we could start eating 1 / 5 th of what we normally eat .	0
you are right it ' ll be fighting the war in iraq . ) nah , really it ' ll be from social security , etc etc .	1
actually , selection occurs by differential reproductive rates . what this means is that organisms which reproduce more will have more offspring than the others ( obviously ) . therefore , traits that help organisms reproduce will become more prevailant .	0
really ? i have argued that god is an epic liar ? can you point out me arguing that at all you <allcaps> epic liar </allcaps> ? once again you are interpreting what i have said through that sick and unbalanced mind of yours , and then extrapolating that i am now arguing in favor of calling my god an <allcaps> epic liar </allcaps> . is it absolutely impossible for you to debate issues while actually responding to what we really say rather than reading into what we say and redefining it to fit your warped and perverse perspective ? i mean , how sick and disturbed must your powers of reason and logic be for you to interpret my argument that man , because of our linear view of time , is misreading the fact that god placed the stars in space at the same time much more recently than it appears to us to have occurred , that god is then an epic liar ? is god responsible for how we interpret the evidence when we attempt to do it apart from placing him first and foremost into the equation ? is he the liar ? or are you who think like that deceiving yourselves by ignoring his place in the creation of time and space ? it is just completely beyond you to think from an honest and objective perspective , is not it obvious child ! but for a more practical answer , imagine this . in the beginning , space was a void which spanned all of eternity . only one object / energy source encompassed all of it from one end of its massive emptiness to the other , and that person was my god yahweh . and in one second or minutes time , he spoke all of the stars that have ever existed , at different intensities and strengths , which causes them to burn out at different times . but he placed them at the very inner and outer limits of time and space at that time . liken it to a farmer with a hand full of seeds . he pulls back his arm and throws those seeds to the end of the plot of land he is sowing at that time . to the ants on the ground , if they measured the time it would take to reach the farthest seed , it would represent a great distance , but to the farmer it was just one arms throw in time to disperse hundreds of seeds at one time . now here we are as finite creatures who can only see time from our linear perspective . time is plastic . our linear measure is man made for our convenience only . that you place what we call the measure of so called light years is arbitrary at best . but i am getting too deep for you and this discussion . the point is that our god has the ability to place the stars in every corner of not only what we again , arbitrarily call our universe , but throughout all of time and space . but to we puny finite humans who have invented telescopes , it appears that these stars we are seeing today are ancient based on the perceived yet arbitrarily arrived at distance you believe they are from us . but since you are unable to even grasp the hugeness of our god , you also fail to appreciate that light years are a measure of distance rather than time . so by that definition alone , it is foolish to equate it with earth time rather than gods ability to reach any distant place in time and space and place stars there .	1
so he failed to follow procedure ? so was one of the procedures to assist the child in holding the gun while the gun was being fired and to not stand at a distance ? if that ' s the case then the instructor at the firing range was also partially at fault because it was also his responsibility to supervise the child . and i just found this : " <allcaps> springfield </allcaps> , mass . - authorities in massachusetts are considering whether criminal charges should be filed in the death of an eight - year - old boy who accidentally shot himself with an uzi submachine - gun at a gun show . " hampden county district attorney william bennett says he has not been able to find any law that would authorize a child to possess or fire a machine - gun . " criminal charges possible in boy ' s uzi death , massachusetts authorities say - yahoo ! canada news so not only is allowing children to fire machines guns irresponsible it may also be illegal .	0
* * actually it provided proof that <allcaps> rmns </allcaps> does not explain the development of hands and feet , but i do not expect you to be able to understand that .	0
all sin undermines society , including illicit gay sex sin . or have you forgotten sodom and gomorrah ? coming to a san francisco bath house near you .	1
is the ammo shortage the result of a government conspiracy or an <allcaps> nra </allcaps> marketing campaign ?	0
oh , ok , i can be politically correct if it makes you feel better . how about i refer to them as " intelligence deficient " . and i was really not referring to bona fide " retarded " individuals ( those with true pathology ) . i agree that there is nothing funny about that . how about i refer to them as people who drive like <allcaps> x <elongated> </allcaps> . <repeated> is that better ?	1
translation : " shut up , i am right ! "	1
meh <elongated> . <repeated> you probably went to a catholic school . but now that you have stopped ' devoting ' your ' life ' to the god of the bible , you have ' devoted ' yourself to another god , yourself . typical case .	1
well , i am a creationist , and i would hope i can think logically ( it ' s generally a good quality for an accountant and tax attorney to have ) . the difference between microevolution and evolution as an explanation for the beginning of a species is simple . in microevolution a species is simply adapting to it ' s environments . in evolution as is usually meant by the word you are talking about the formation of an entirely new creature from inorganic compounds . if this is possible i pose a few questions for you . 1 ) why have no new creatures evolved from inorganic compounds in human memory ? 2 ) how did these inorganic compounds decide that some creatures should evolve , while others of the same species did not ? why are there not some apes that have evolved into humans by now ? why did not all apes evolve into humans ? 3 ) one of my favorite pieces of confusion from evolutionists involve fossils . how do you know how old a fossil is ? every evolutionist i have asked has stated that fossils are dated by the rock layer they are found in , but if you then ask them how the rock layer is dated they answer that it is dated by the fossils that where discovered in it ! that ' s a classical example of circular reasoning . i am not a scientist , so i cannot present all the evidence against evolution as clearly as someone with a scientific education and background might do . if you are truly interested in learning more about the creationist arguments against evolution you can check out the article located at <url> this article also has many links to other articles with even more information .	0
methinks that our friend supersport has been reading too much of the animorphs book series ( which was very popular among my two children ) - i would not put it past him to try to use something like that to produce the case .	1
iangb , i would have thought that you would be intellectually honest enough to have ( at least ) accepted the fact that i have supported my claims . i also thought that ( by now ) someone from your side of the abortion issue would step in ( in this thread or by private message ) and hold you to your claims of being ' intellectually honest . ' at this point , i actually have you questioning planned parenthood ' s definitions ? <allcaps> quote </allcaps> ;	0
this joke is based on some reality , " the conquest of the north pole is traditionally credited to anglo - american navy engineer robert edwin peary , who claimed to have reached the pole on april 6, 1909 . anyhow , not all jokes are completely true , how many stand up comedians have you heard ? <repeated> if you were to nit pick every joke out there ( being politicaly correct etc ) there would be no jokes left !	0
oh dear , you are one of those people : a " twit absolutist " as you might say . please keep your silly " ism " labels to yourself . " moral relativist " is like " rectangular square " : it ' s a tautology .	1
yes , i believe there will be a lot more to come ( as you said , just look at the " hobbits " that were recently discovered ) . i love this sort of look into the migrations of everyone over the last 160,000 years or so .	0
yes and my post was proving that	0
really ? i have not seen you post your support for any law or proposal that would punish criminals in the most severe ways possible . all i have ever seen you post support for is more laws that criminalize things that are not crimes and do nothing to harm others .	1
no , i am saying it ' s ok because abortion is legal in this country . i was just pointing out that it ' s also legal to execute a convicted killer , and it ' s fine and dandy to declare wars where many people will die . " thall shalt not kill , unless there is a war " . legally there is a difference . but let us just toss that out for a second . the end result is exactly the same . eyes fogged over no longer care whether it was fun or self defense . it ' s only time it ' s your call , is when it ' s suicide .	0
<allcaps> hey </allcaps> ! <repeated> we agree on something .	1
manslaughter involves a direct action that causes an unintentional death . miscarriage is involuntary ; besides the person suffering a miscarriage might well want to keep the baby . to equate miscarriage with manslaughter is preposterous .	0
well said . it is a disgrace that the " flat earth " side of the argument never gets a look in geography lessons and that the " spontaneous creation " side of the argument never gets a look in when teaching kids about the life cycle of insects . do you realise that they refuse to present the " cheese " side of the argument when teaching about the moon these days ? it ' s outrageous , how can our kids get a balanced education if such bias is allowed to continue !	1
of course we can ignore all the emotional and physical problems women lose when terminating a pregnancy .	1
give me three good reasons why a thirteen year old girl from plam beach , that are practial not religous please , should not have an abortion and i will promise not to make fun of you . much . judges do this everyday . this case just made the news .	1
that ' s simply not true ;	0
yippie doo ! a 23 year old quote from an ornithologist defending his point of view . and his point of view has ( or had ) merit . but since then , several feathered dinosaurs ( not birds ) have been found . it has also been shown that the difference between a scale and a feather may be no more than a single point mutation . ( you do know what i am talking about , do not you calli ? you do know what a " point mutation " is , do not you ? ) bottom line is that there may be no intermediate between scales and feathers . a single point mutation produces feathers from scales . various kinds of feathers require only further mutation .	1
so your biased reading of the bible coupled with your personal flaws and your misunderstanding of science is the basis of your religiosity ? somehow i do not think that ' s something you ' d really want to brag about . <repeated>	1
so redemption is not a possibility ? they did their time , paid the penalty , and just want their rights as a citizen returned to them . <repeated> l	0
well , by the strict defintion of the word " born " , an abortion is considered a premature birth .	0
so if it can be operated by means other than human control , are you saying a dog can operate it , maybe a monkey , thats something we see everyday . you are trying to split hairs penfold , for a gun to be fired weather robotically , or training a primate to fire one still requires human intervention , so stop acting stupid because you are not stupid .	1
excellent point doc	0
the biblical end has got to be near . this was a doctor who spends all of his life saving people ' s lives .	0
if you wanted to be picky about it , i guess you could say that it was a form of last - ditch birth control , after the other forms failed .	0
well , you ignored the part where i said " voting " . but <allcaps> imo </allcaps> legislative solutions <allcaps> are </allcaps> part and parcel to popular appeal because legislators are voted in on that basis . <allcaps> any </allcaps> legislator claims to " do what ' s right . " so elections tend to be popularity contests . and legislators tend to want to keep their constituents happy . oh and just to make sure you understand this kronos so as not to get off in the wrong direction , this is my opinion , just like everything else i have said . it is not a lie .	1
but i do not hear you saying things like " baseball is always harmful to the player " or " baseball is something no one should have to go through . " you see , if pro - choicers only used the ' pregnancy - is - bad - if - forced argument , they might have a point , but they often do not add the last part . besides , no one ever forces a woman to get pregnant in the first place .	0
that should be , " duh " . i knew what you meant . a bit of humor is ok . but i guess you do not have anything to say about the implications of this study .	0
you mean to tell me you would deny a life to be lived out and someone to get away with a harmful crime ? <repeated> wow , sounds like a liberal to me . <repeated>	1
sometimes the state of the education system in the <allcaps> usa </allcaps> makes me cry .	1
oh ? what u.s. code governs that ? what does it say ?	0
you could put the stranger out even if they had nowhere to go and it was freezing cold out .	0
oh really , so blowing yourself and a bunch of other innocent people up in the name of allah is a " great teaching " ?	1
you mean , intelligent design , which has been proven in court to be not science , and to be a front for certain religious agenda ' s , and straight forward arguments based on ignorance of the evidence and logical fallacies . if you look at the organizations that push i.d. , you will see they have a religious agenda . the discovery institute is funded by religious organizations , and every one of the board will admit they thing the ' intelligent designer ' is the christian god . read the ' wedge strategy ' from them .	1
i do not see how one can be a agnostic and be a deist either . deism requires a origin , some form of a clockmaker . to not be sure that such a being exists is to fail one of the most basic ideas of deism .	0
wrong . it was soviet women . the <allcaps> ussr </allcaps> no longer exists . unless you believe that those godless commies are just playing possum ?	1
what can ya expect when they killed free speech in favor of hate speech tribunals ? diversity at work maybe ?	1
well , that ' s generally true of any process that uses energy . some is wasted .	0
so when somebody with bad intentions breaks and crawls in through a window , and shuts off your power so you can not use the telephone , and comes busting through your basement door , shooting them is vigilante justice ? to you this situation does not qualify as self - defense ? i highly doubt the woman is lying about the entire matter , because if she was the prosecuting attorney and the police would not be so willing to not press charges against her .	1
better is worse ? see above .	0
i think there are few better things than self - evident irony . i love it .	1
i think if islamic fundamentalism shows us nothing else it ' s that . <repeated>	0
can not argue with this illogic .	0
another strawman . explain to me how new information and new features equals to new structures and body parts . those links have long been refuted <url> <url>	0
of course , when wabbit says " dishonesty , " he means " oversimplification " ; the <allcaps> nmsr </allcaps> webpage is clearly designed for the layperson , not the geneticist . when he says " scientist , " he means " shameless hack . " spetner argued that this is not an example of an increase in information until he had it repeatedly and undeniably shown to meet spetner ' s own definition of information . only now has he said , " okay , so it ' s an increase , therefore it ' s not random . " classic moving the goalposts syndrome . but if wabbit would like to continue leaning on spetner as a " reliable source , " i will not stop him . more fun for me .	1
look at hawaiian honeycreepers . willful ignorance is a way of life . <url>	1
it ' s not tough , especially for close stars . <url> you use triangulation based on the orbit of the earth .	0
three questions : what country operates under an " unbridled capitalism " system ? can you name any nation that has operated under your idea of socialism successfully ? if the american system of government is so terrible , why do we have one of the highest standards of living on earth ? just because you think you are entitled to what i earn does not make it so . earn your own .	0
so starguy since you are obviously afraid of guns and will not go near , you do not have to worry about any " violent testosterone ' s " but if you want to be friendlier well you know how to do it . <allcaps> ouch </allcaps> .	1
what in the name of heaven is " passive particulate selection " is that found in quantitative genetics in some obscure corner - i challenge you to produce a reference to the term in the open literature . and mendel ' s theory was itself ( if anything is ) particulate in nature and it was <allcaps> not </allcaps> derived from darwin at all . it preceded darwin and later of course <allcaps> did </allcaps> serve as a plug in addition to supplant darwins own inadequate theory of inheritance . and of course mendel is long ago supplanted by much more detailed and modern genetic knowledge . as to " dynamic sytemic adaptation " i also suggest you need to document where that term originates from other than yourself . just what does that mean which is <allcaps> not </allcaps> covered by the vary - select - inherit process ? please tell us oh mighty lagomorph how antibiotic resistance arises by " dynamic systemic adaptation " instead of plain old <allcaps> vsi </allcaps> processes and how you distinguish the two . [ quotehave to go now . [ / quote ] good because my tolerance for people who pontificate in pseudoscientific terms while pretending to themselves that they know what they are talking about is wearing very very thin .	1
so you are actually claiming that it is a lie to say that the uk has a lower gun crime rate than the us ? even if the police were miscounting crimes it ' s still a huge and unjustified leap in logic to conclude from that that the uk does not have a lower gun crime rate .	0
no , actually they used the bible as a basis for their morality . they then applied that morality to the design of a system of government that they wanted to create . maybe the majority of americans are comfortable with the status quo <allcaps> wrt </allcaps> their morals . who are you to tell them that they have to change for you ?	0
so my question is this : why does not a chihuahua birthe a siberian husky in the antarctic , or even in siberia ? oh , my other question is this : why do animals die young instead of adapt ?	0
how strange . it seems that habbit ' s definition of the word definition is meaningless . physicists and chemists can define what they mean by the word " carbon , " but according to habbit that is just their opinion . according to habbit , carbon can be a chocolate candy meant to be eaten in a car . that may be his opinion and he considers it as valid as specific definitions assigned to words used by experts in any given field .	1
so how can evilutionists have any confidence in carbon dating if they keep updating the calibration curve ? huh ?	1
why the comparison of gun owners yo violent killers and serial rapists ? what law have i broken ? since we are doing comparisons your anti - freedom agenda is very similar to the bazi gun control laws of the 1 9 3 0 s , it is like the jim crow laws of the us . your agenda is one of racism . this is insulting , ignorant , and shows your true colors as an enemy of freedom .	0
are you sure ? what about animals that had a combination of both long and short hair . such fur would function more efficiently as insulation that either long or short alone .	0
that money will never be paid . " doctor " hovind ( his doctorate is from an unaccredited diploma mill ) has phrased his offer in such a way that it is impossible to get it . numbers 1 - 4 have absolutely nothing to do with evolution , but gullable people fall for it . number 1 is actually impossible to prove . hovind probably does not even have $250,000 . in 1996 he declared bankruptcy , and there ' s no reason to believe that his financial situation has suddenly improved . he claims that " a wealthy friend " , whom he refuses to name , has the money . the committee that is supposed to evaluate claims is similarly anonymous , but he has hinted that it ' s filled exclusively with creationists , who are certainly not unbiased . read about kent hovind . he really is a worthless piece of scum .	1
no , of course not . instead , you call us " liberals " and then call liberals racist .	1
wow , i never thought a qoute would be so stupid as to compare it to a house . fine then what if i compare your head to a house that is housing ur brain . but it would be perfectly legal to rip it out and steamroll it on the street for allto see . ( by ur rules of course this would be a perfectly acceptable thing to do )	1
holy grail implies it is like a religion , which it is not . if evidence is found that overturns this theory , it will be discarded in favour of a better one .	0
you lost me there . try them how and for what ?	0
perfect . a creationists caught repeating the same refuted arguments on different forums . resistance is met , run like a coward to another forum .	1
you should be allowed to buy as many as you want to	0
which is pretty much the same thing . the majority of representatives get their way . the representatives are elected by a majority . being overally picky about it gets you no where . <repeated> we pretty much have a majority rules nation . and we still have not settled the question about how you think you can impose your belief on others but i can not . the " convention " idea did not work , the idea that you are not imposing a belief on others did not work , so what is next ?	1
target shooting and handgun hunting , for starters . there ' s also self - defense , although not many people seem to have a great desire to defend themselves . if there ' s no legal use for a handgun , then why do all those cops carry them ?	1
give it a rest . <repeated> what is evident here is more coffeehouse vasilation on your part . <repeated> no foam .	0
the 7 day creation i am referring to , not merely the possibility of divine creation through the big bang etc	0
i think the correct term is priuseses	1
you could try to be a good person and nevermind about the hocus pocus stuff . i am not tryimg to convince you of anything . the fact is that what you use a reasons to believe do not hold up under logical scrutiny . do not justify faith with logic . that only cheapens faith .	0
* * again , sez u .	1
just can not satisify " them thar ' moralizers . " i remember the election of 1960 , and how many were worried about <allcaps> jfk </allcaps> taking his " orders from rome . " maybe that is why we are a land of laws , not of men .	1
congratulations . you are now part of a minority group . marriage tends to either work or it does not . i know , brilliant observation . what i mean is either the couple is together for decades or spend x amount of years being unhappy until the unhappy is more than the baggage of divorce .	0
and those pillars will be replaced by something stronger like equality and justice .	0
before you were claiming it was a slippery slope . now you are claiming it ' s a strawman . perhaps you do not understand what either term means .	1
thanks for the complement on intelligence .	1
and ends with the woman , whose body is the one having to endure the pregnancy .	1
except that it does nothing of the sort . <repeated> but then , what can we expect from somebody citing a website trying to sell you liquid vitamin supplement . <repeated> nevertheless , we look into the pottenger ' s cats claim . here is a page called , " lesson of the pottenger ' s cats experiment : cats are not humans . " although it ' s a page aimed at explaining why this " experiment " is not applicable to humans , it exposes the other , erm , flaws in this experiment . the one striking me based on the wikipedia list of diets for the groups should be obvious to everyone : many of these cats were being deprived of protein . this page confirms and elaborates . in fact , its first point is that today ' s cats have no problem reproducing for several generations on today ' s cooked food . the difference is that good owners do not feed their pets deficient diets . the real irony here is that this experiment - - were it reliable - - would be the antithesis of supersport ' s lamarckism . in order for supersport to be supported , the cats being fed inadequate diets would re - develop those broken pathways for manufacturing essential amino acids . obviously , they did not . the only thing we see here is the effect of poor ( i . e . positively malnutritive ) diet . we can conclude that supersport ' s morton ' s demon is pretty much in full control . there ' s no other explanation for somebody seeing this experiment and thinking it supports lamarckism , or even counters evolutionary theory , even if he does not know the basics of experimentation and nutrition .	1
wonder what " euthanization " is . never heard of it before , and neither has the dictionary .	1
